DocId,ProcessedTweet,OriginalTweet
2123,obama just avoided the question you can't do that in a debate mr president,Obama just avoided the question. You can't do that in a debate --  mr president.
2126,#obama is likei don't need to whole mini'mma wish my boo happy anniversary then begin #love #obama #presidentialdebate,#Obama is like...I don't need to whole 2 min...I'mma wish my boo happy anniversary --  then begin.  #Love #OBAMA #PresidentialDebate
2128,ooh wow score one for romney open with personal stories and points #debates,Ooh wow. score one for Romney. Open with personal stories and 5 points #debates
2129,perfect opening statement by romney made it personal attacked pres path offered clear solutions #mitt2012 #debate2012,Perfect opening statement by Romney. Made it personal --  attacked Pres' path --  offered clear solutions. #Mitt2012 #debate2012
2132,mitt romney has realised that putting ideas in a list format makes you look like you know your shit #debate,Mitt Romney has realised that putting ideas in a list format makes you look like you know your shit #debate
2134,god love em bot these men are terribly nervous but not doin better #debates,God love 'em --  bot these men are terribly nervous --  but not doin better. #debates
2136,what president you know started off his debate by shoutout out his wife lol obama is that guy,What president you know started off his debate by shoutout out his wife ?!? Lol obama is that guy !
2137,that's how you do it barack shouts out his anniversary 1st before anything #debate #obama2012,That's how you do it Barack! Shouts out his anniversary 1st before anything! #debate #Obama2012
2138,hmmm romney can tell a joke president is celebrating his wedding anniversary with me what better place #funny #debates,hmmm.. Romney CAN tell a joke! President is celebrating his wedding anniversary with me --  what better place? #funny #debates
2140,fyi expanding pell grants and credit softening for education loans do not keep tuition low #debates,FYI: Expanding Pell Grants and credit softening for education loans do not keep tuition low. #debates
2141,ignore the teacher's union behind me rt shorter obama ummmcan we talk about schools is that ok #denverdebate,Ignore the Teacher's Union behind me. RT @emzanotti: Shorter Obama: Ummm...can we talk about schools? Is that OK? #denverdebate
2144,obama shouting out his wife and their anniversary before he gets into the debate smart man #debates,Obama shouting out his wife and their anniversary before he gets into the debate. Smart man. #Debates
2147,zzzzzzz where are the zingers this thing is five minutes in and no blood #debates,Zzzzzzz - where are the zingers? This thing is five minutes in and no blood! #debates
2149,1st question that was asked on this debate was what is the diff between you and romney i would have said he's white i'm black #debates,1st question that was asked on this debate was what is the diff between you and Romney? I would have said he's white --  I'm black. #debates
2150,would've been funny if obama wore a red tie and romney wore blue or they both wore purple #presidentialdebate #fashion,Would've been funny if Obama wore a red tie and Romney wore blue. Or they both wore purple. #PresidentialDebate #fashion
2152,#debate2012 on obama's anniversary indication of the president's success in laying the smackdown on romney #ajstream,#Debate2012 on Obama's anniversary= indication of the President's success in laying the smackdown on Romney. #ajstream
2154,because the resilience of the american people obama haha we didn't have to do anythingyou just gave it to us #presidentialdebate,Because the resilience of the American people Obama? Haha we didn't have to do anything...you just gave it to us #presidentialdebate
2156,fact the average us household carries more than in creditcard debt #debates,Fact: The average U.S. household carries more than $15 -- 000 in credit-card debt. http://t.co/ggsf06ln #debates
2158,my favorite part of the #debates thus far is watching obama and romney smirk at each other as they talk,My favorite part of the #Debates thus far is watching Obama and Romney smirk at each other as they talk.
2159,ugh obama is wearing democratic blue tie and romney is wearing republican redi hate politics #debates,Ugh --  Obama is wearing Democratic blue tie and Romney is wearing Republican red.....I hate politics.  #debates
2162,obama was asked to respond to romney's assertion that the president supports tickledown government he hasn't really addressed it,Obama was asked to respond to Romney's assertion that the president supports tickle-down government. He hasn't really addressed it.
2165,obama better throw us a handful of redherrings if he expects any of the american citizens to hearout his message #idbedarned #debates,Obama better throw us a handful of red-herrings if he expects any of the American citizens to hear-out his message. #IdBeDarned #debates <^>
2166,the yankees are killing it tonight so i can in to the presidential debates #yankees #obama2012,The Yankees are killing it tonight so I can in to the Presidential Debates. #Yankees #Obama2012
2169,live now watch barack obama and mitt romney in the first us presidential #debate,LIVE NOW: Watch Barack Obama and Mitt Romney in the first US presidential #debate:  http://t.co/UG7JYBmV
2172,president obama has just started digging thru the mess he was handed by bush it's going to take longer than yrs no matter who's n office,President Obama has just started digging thru the mess he was handed by Bush. It's going to take longer than 4 yrs no matter who's n office
2173,real nice rt nice joke romneyu're still a douchebut nice one bringing up the obama anniversary #presidentialdebate,Real nice RT @kbabaspeaks: Nice Joke Romney....U're Still A Douche...But Nice One --  Bringing Up The Obama Anniversary :)#PresidentialDebate
