Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
live ,1.972954,44.000000,12.000000,3.666667
means ,1.074319,22.000000,11.000000,2.000000
federal government ,2.626218,48.000000,21.000000,4.926471
barack obama looking ,20.465422,1951.000000,843.000000,7.563510
presidential n visible power play ,8.283025,299.000000,104.000000,17.072861
firm upperarm grip ,0.494100,11.000000,4.000000,8.500000
romney ,28.494119,4212.000000,1450.000000,2.904828
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
lookin sad like ,14.187602,1325.000000,445.000000,7.939452
girlfriend took ,1.528804,36.000000,14.000000,4.615385
dog ,1.269523,20.000000,7.000000,2.857143
car ,0.706369,15.000000,7.000000,2.142857
driving ,0.485087,2.000000,2.000000,1.000000
pres ,0.953822,28.000000,13.000000,2.153846
o ,0.830912,17.000000,9.000000,1.888889
smooth catdaddy walk ,2.801216,47.000000,25.000000,6.600000
tho ,1.267031,26.000000,13.000000,2.000000
romney ,28.494119,4212.000000,1450.000000,2.904828
stiff ,0.772151,8.000000,4.000000,2.000000
damn ,2.070764,76.000000,33.000000,2.303030
romney obama ,44.175895,5921.000000,2201.000000,5.180460
abt ,0.727837,10.000000,4.000000,2.500000
height ,0.385616,3.000000,2.000000,1.500000
#romney got jokes ,8.337580,390.000000,169.000000,6.982286
made ,2.572095,79.000000,27.000000,2.925926
chic aint ,1.542072,69.000000,24.000000,4.913043
bad ,1.398631,48.000000,26.000000,1.846154
everytime #obama says uhhhh ,10.189380,509.000000,193.000000,10.303103
laugh cauz ,1.471150,34.000000,24.000000,3.391304
reminds ,0.590783,28.000000,10.000000,2.800000
impression ,1.218719,14.000000,5.000000,2.800000
remember ,1.233146,22.000000,16.000000,1.375000
clinton made ,3.397297,84.000000,29.000000,5.425926
recession ,0.394315,2.000000,2.000000,1.000000
individuals ,0.000000,1.000000,1.000000,1.000000
suffering ,0.000000,1.000000,1.000000,1.000000
really ,2.617326,213.000000,89.000000,2.393258
now ,3.978994,230.000000,88.000000,2.613636
#denverdebate romney ,31.726064,4301.000000,1493.000000,4.974595
get ,7.505716,446.000000,190.000000,2.347368
balanced budget ,4.345374,83.000000,38.000000,4.427692
champion small business ,17.531796,857.000000,259.000000,10.124267
restore ,1.172076,24.000000,15.000000,1.600000
vitality ,1.813564,18.000000,15.000000,1.200000
got america working ,8.320889,375.000000,175.000000,6.720388
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
rapist eyes ,1.811800,43.000000,24.000000,4.047619
kind ,1.377963,27.000000,24.000000,1.125000
country ,1.795287,49.000000,38.000000,1.289474
rapist lookin president ,11.622662,898.000000,389.000000,7.994047
sorry ,1.220384,32.000000,20.000000,1.600000
say even ,5.414599,474.000000,219.000000,4.405957
romney ,28.494119,4212.000000,1450.000000,2.904828
winning ,0.705277,8.000000,5.000000,1.600000
round ,0.651139,11.000000,4.000000,2.750000
romney said ,31.266631,4467.000000,1540.000000,5.738161
going ,3.576472,247.000000,143.000000,1.727273
give tax breaks ,9.470690,317.000000,144.000000,6.780584
wealthy ,1.108066,19.000000,13.000000,1.461538
part ,1.083048,33.000000,15.000000,2.200000
plan ,3.931130,149.000000,71.000000,2.098592
flip flops ,0.701320,10.000000,6.000000,3.600000
first minute ,4.573318,167.000000,69.000000,4.576923
going ,3.576472,247.000000,143.000000,1.727273
charismatic dude alive ,2.148499,57.000000,26.000000,8.045455
guy ,3.218485,96.000000,54.000000,1.777778
romney ,28.494119,4212.000000,1450.000000,2.904828
much better introduction ,6.283489,261.000000,119.000000,6.912698
narrative ,0.000000,1.000000,1.000000,1.000000
attention getting device ,3.268035,67.000000,33.000000,6.936508
small business ,15.532278,804.000000,244.000000,6.590934
mean bain capital ,2.974205,94.000000,44.000000,7.388096
yes #romney ,5.540314,256.000000,114.000000,4.349667
know ,3.410289,240.000000,145.000000,1.655172
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
fucking idiot ,3.065308,105.000000,43.000000,4.415385
just said ,9.825418,1299.000000,451.000000,5.725300
cutting taxes ,6.170866,188.000000,87.000000,4.635802
rich ,2.950545,105.000000,63.000000,1.666667
yes ,1.655577,57.000000,28.000000,2.035714
according ,0.868569,4.000000,4.000000,1.000000
previous statements ,1.399979,11.000000,5.000000,4.333333
tell mitt romney came prepared ,56.358851,8013.000000,2672.000000,13.395829
actually looks presidential ,10.514733,738.000000,239.000000,8.561533
stage presence tonight ,6.622701,175.000000,81.000000,5.776942
obama's thinking ,3.779672,182.000000,62.000000,5.014129
believe ,1.938674,66.000000,35.000000,1.885714
even ,2.486239,208.000000,87.000000,2.390805
stand ,1.199365,33.000000,18.000000,1.833333
stage ,2.117765,27.000000,21.000000,1.285714
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
even think ,4.524343,387.000000,184.000000,4.236166
personal experience ,1.860442,26.000000,12.000000,4.000000
experienced financial struggle ,2.270606,33.000000,13.000000,7.625000
relate ,0.463685,5.000000,3.000000,1.666667
lol mitt romney ,56.329080,8053.000000,2690.000000,8.200591
lowering taxes ,6.008580,178.000000,84.000000,3.802469
rich ,2.950545,105.000000,63.000000,1.666667
raising ,0.769536,6.000000,4.000000,1.500000
poor ,1.598206,33.000000,17.000000,1.941176
obama lies ,17.072372,1736.000000,766.000000,4.075632
first ,2.846274,140.000000,56.000000,2.500000
minutes ,1.745874,44.000000,33.000000,1.333333
million jobs ,8.512687,343.000000,144.000000,5.078978
million ,2.305518,58.000000,21.000000,2.761905
housing ,1.238347,9.000000,9.000000,1.000000
brink ,0.565244,2.000000,2.000000,1.000000
experts ,0.000000,1.000000,1.000000,1.000000
look like ,15.062828,1524.000000,531.000000,5.339558
lying ,1.715171,57.000000,21.000000,2.714286
old bastard ,3.417776,77.000000,31.000000,4.500000
dont believe anything ,7.108506,331.000000,124.000000,7.602560
comes ,1.205172,45.000000,23.000000,1.956522
mitt romney mouth ,54.646850,7989.000000,2661.000000,8.147365
name mitt romney just sounds like ,75.491956,10417.000000,3467.000000,18.677248
belongs ,0.507710,4.000000,3.000000,1.333333
douchebag ,0.902949,5.000000,4.000000,1.250000
#romneyryan2012 ,1.535496,15.000000,9.000000,1.666667
answer ,2.515529,95.000000,52.000000,1.826923
first question ,6.259134,241.000000,120.000000,4.078125
believe ,1.938674,66.000000,35.000000,1.885714
get ,7.505716,446.000000,190.000000,2.347368
wrong ,0.445646,16.000000,10.000000,1.600000
think obama seems like ,31.427988,3242.000000,1302.000000,9.905683
really cool guy ,6.983952,321.000000,149.000000,6.171036
ass ,5.764215,253.000000,89.000000,2.842697
president ,9.492084,864.000000,378.000000,2.285714
everything ,1.940139,81.000000,30.000000,2.700000
mitt romney just screams fake ,62.670165,9032.000000,3015.000000,16.851649
joke ,1.525187,48.000000,27.000000,1.777778
hair plugs ,2.071450,51.000000,19.000000,4.722222
polyester suit ,0.684943,16.000000,6.000000,4.800000
just everything ,8.993045,1125.000000,391.000000,5.591967
cant help jamaica ,4.340003,153.000000,71.000000,7.757482
tuned ,0.000000,1.000000,1.000000,1.000000
#debate ,5.317251,58.000000,26.000000,2.230769
president barack obama ,27.876675,2703.000000,1173.000000,7.515891
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
obama spiting ,15.681776,1711.000000,752.000000,4.275632
true shit lol mitt romney wrinkle balls ,63.573809,8370.000000,2832.000000,23.227494
ass talking ,8.778669,417.000000,175.000000,4.749674
circles ,0.000000,1.000000,1.000000,1.000000
obama ,15.681776,1709.000000,751.000000,2.275632
stoner ,0.000000,1.000000,1.000000,1.000000
now hes ,5.245629,271.000000,101.000000,5.767482
president ,9.492084,864.000000,378.000000,2.285714
everyone ,2.239343,71.000000,33.000000,2.151515
gives ,0.646954,16.000000,6.000000,2.666667
shit ,5.160207,268.000000,127.000000,2.110236
smoking ,0.233016,2.000000,2.000000,1.000000
fuck ,2.334108,195.000000,105.000000,1.857143
oh ,1.850072,86.000000,42.000000,2.047619
#obama starts ,5.990679,261.000000,105.000000,4.510000
blaming ,0.842892,12.000000,6.000000,2.000000
circumstances ,0.000000,1.000000,1.000000,1.000000
time ,3.777322,170.000000,90.000000,1.888889
election ,2.072875,41.000000,27.000000,1.518519
romney says ,32.273022,4455.000000,1537.000000,5.697931
afford ,1.044327,15.000000,12.000000,1.250000
years ,3.683630,120.000000,76.000000,1.578947
obama ,15.681776,1709.000000,751.000000,2.275632
say ,2.928360,266.000000,132.000000,2.015152
afford ,1.044327,15.000000,12.000000,1.250000
years ,3.683630,120.000000,76.000000,1.578947
globularist lies ,1.390596,29.000000,16.000000,3.800000
#deba ,0.365739,2.000000,2.000000,1.000000
wind ,1.674948,17.000000,11.000000,1.545455
solar ,1.852378,28.000000,16.000000,1.750000
biofuels ,1.141094,10.000000,6.000000,1.666667
lot ,1.506826,29.000000,24.000000,1.208333
relevant energy independence answer ,10.006407,429.000000,176.000000,12.185470
mitt romney always ,55.015695,7997.000000,2656.000000,8.858283
stupid look ,4.653196,310.000000,129.000000,4.953678
face ,3.216509,175.000000,73.000000,2.397260
thought ,1.395731,30.000000,17.000000,1.764706
talking ,3.014454,164.000000,86.000000,1.906977
jobs ,6.207169,285.000000,123.000000,2.317073
longer ,0.513090,6.000000,4.000000,1.500000
mitt romney wins ,55.358707,7990.000000,2652.000000,9.050591
election american ,4.341055,119.000000,54.000000,4.407408
turn ,1.529985,15.000000,10.000000,1.500000
china ,3.674016,130.000000,81.000000,1.604938
rich ,2.950545,105.000000,63.000000,1.666667
hold ,1.298513,32.000000,9.000000,3.555556
power ,0.674784,13.000000,4.000000,3.250000
edited ,0.000000,1.000000,1.000000,1.000000
little ,1.957972,55.000000,23.000000,2.391304
twitter accounts ,3.965813,103.000000,40.000000,5.846847
tonight's pres #debates ht ,10.194890,381.000000,184.000000,10.341575
mitt romney looks ,58.357072,8394.000000,2766.000000,9.506473
sounds like ,14.478935,1430.000000,470.000000,6.568023
soapy old man ,4.845761,206.000000,93.000000,7.564516
stick shoved ,1.300663,13.000000,7.000000,3.800000
mitt ,24.965229,3712.000000,1180.000000,3.145763
anything ,2.055561,69.000000,27.000000,2.555556
afraid ,0.306406,5.000000,3.000000,1.666667
president ,9.492084,864.000000,378.000000,2.285714
going ,3.576472,247.000000,143.000000,1.727273
apologize ,0.544689,7.000000,5.000000,1.400000
amount ,0.798578,4.000000,4.000000,1.000000
posts ,0.934482,6.000000,3.000000,2.000000
debate ,7.669656,432.000000,239.000000,1.807531
going ,3.576472,247.000000,143.000000,1.727273
#sidenote ,0.000000,1.000000,1.000000,1.000000
think ,2.038104,179.000000,97.000000,1.845361
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
president obama ,25.173860,2573.000000,1129.000000,4.561346
attractive ,0.632739,5.000000,2.000000,2.500000
distinguished looking men ,2.786702,124.000000,52.000000,8.333333
now ,3.978994,230.000000,88.000000,2.613636
count ,0.257258,8.000000,5.000000,1.600000
lol ,2.869732,129.000000,60.000000,2.150000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
just saying ,9.742097,1161.000000,424.000000,4.749110
america wanna hear ,9.473531,407.000000,186.000000,6.882810
mittens romney ,29.514913,4233.000000,1462.000000,4.654828
bobby newport ,1.044138,15.000000,8.000000,3.800000
bobby newport ,1.044138,15.000000,8.000000,3.800000
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
worst part ,2.418970,59.000000,26.000000,4.563636
#debates ,7.845891,319.000000,156.000000,2.044872
lines running ,2.002981,31.000000,15.000000,3.583333
bottom ,0.767629,6.000000,5.000000,1.200000
screen ,1.998165,36.000000,18.000000,2.000000
presidential politics shit trending ,11.132760,498.000000,227.000000,10.231448
tl ,1.030381,19.000000,11.000000,1.727273
lbs ,0.000000,1.000000,1.000000,1.000000
interested ,0.621198,9.000000,8.000000,1.125000
look ,2.754470,237.000000,101.000000,2.346535
mitt romney ,53.459348,7924.000000,2630.000000,6.050591
talking shit ,8.174661,432.000000,213.000000,4.017213
obama just looking ,24.815513,2865.000000,1160.000000,7.500932
ass like ,18.072573,1540.000000,519.000000,5.835720
won already bitch ,7.575781,374.000000,143.000000,7.834917
elect mitt romney's hair ,32.310701,4090.000000,1294.000000,11.814794
president ,9.492084,864.000000,378.000000,2.285714
head ,1.095042,41.000000,18.000000,2.277778
romneys visual cues ,0.615724,17.000000,5.000000,9.666667
#obama ,5.327685,251.000000,100.000000,2.510000
talking ,3.014454,164.000000,86.000000,1.906977
making ,1.439657,30.000000,18.000000,1.666667
want ,3.983318,228.000000,134.000000,1.701493
punch ,0.787909,21.000000,15.000000,1.400000
baby ,0.609536,3.000000,2.000000,1.500000
trying ,1.997536,69.000000,42.000000,1.642857
pay attention ,5.381088,209.000000,94.000000,4.445906
#denverdebate ,3.231945,89.000000,43.000000,2.069767
soaking ,0.000000,1.000000,1.000000,1.000000
cable amenity ,0.919749,9.000000,5.000000,3.750000
discuss mitt romney's crusty ass weave ,36.050078,4310.000000,1368.000000,24.435269
hate ,1.431768,91.000000,40.000000,2.275000
say ,2.928360,266.000000,132.000000,2.015152
think ,2.038104,179.000000,97.000000,1.845361
best interest ,2.125763,51.000000,28.000000,3.313043
people ,4.305414,257.000000,115.000000,2.234783
mind ,0.831948,14.000000,9.000000,1.555556
raising employment #mitt ,2.984339,40.000000,21.000000,5.673077
bain capital ring ,1.705492,46.000000,17.000000,8.566667
bell ,0.000000,1.000000,1.000000,1.000000
financial aid ,2.940015,36.000000,13.000000,5.475000
college dream ,2.214368,53.000000,20.000000,4.684211
pull money ,3.693578,87.000000,48.000000,3.214285
crack like #somfs ,14.852560,1357.000000,474.000000,7.551163
much ,2.771060,124.000000,63.000000,1.968254
spend building mosques ,1.431630,24.000000,11.000000,7.333333
countries barrack ,1.428504,14.000000,9.000000,3.100000
michelle obama just walked ,25.387597,2806.000000,1133.000000,10.167599
give ann romney ,31.514825,4311.000000,1500.000000,7.400763
hug ,0.000000,2.000000,2.000000,1.000000
#obama ,5.327685,251.000000,100.000000,2.510000
great charisma ,2.594374,49.000000,24.000000,3.590909
give ,2.374226,75.000000,41.000000,1.829268
economic plan give ,8.180980,248.000000,120.000000,6.927860
least ,1.153394,23.000000,14.000000,1.642857
hope ,1.978906,75.000000,24.000000,3.125000
trickles ,0.348394,3.000000,2.000000,1.500000
voters liz warren running ,2.884563,47.000000,19.000000,12.500000
saying ,2.689191,117.000000,63.000000,1.857143
check ,1.522983,43.000000,13.000000,3.307692
pages ,0.537205,5.000000,3.000000,1.666667
obama ,15.681776,1709.000000,751.000000,2.275632
looking ,2.080831,112.000000,48.000000,2.333333
citizens ,0.939123,10.000000,4.000000,2.500000
romney just talking ,38.561479,5420.000000,1897.000000,7.703772
good game ,4.577792,237.000000,93.000000,5.368254
#obama ,5.327685,251.000000,100.000000,2.510000
tune ,0.576776,15.000000,13.000000,1.153846
watch ,2.777638,125.000000,70.000000,1.785714
#firstpresidentialdebate tonight ,4.373193,145.000000,59.000000,3.991228
live stream ,2.960372,60.000000,19.000000,5.952381
wen obama becomes president ,26.733912,2648.000000,1149.000000,11.961346
wonder ,0.896657,14.000000,13.000000,1.076923
jeezy gone make ,5.848051,211.000000,94.000000,7.028138
president ,9.492084,864.000000,378.000000,2.285714
mitt romney just ,60.512254,8968.000000,2991.000000,8.942558
face ,3.216509,175.000000,73.000000,2.397260
want ,3.983318,228.000000,134.000000,1.701493
punch ,0.787909,21.000000,15.000000,1.400000
think ,2.038104,179.000000,97.000000,1.845361
really ,2.617326,213.000000,89.000000,2.393258
need ,2.739506,118.000000,76.000000,1.552632
see ,2.616374,139.000000,81.000000,1.716049
#presidentialdebate ,2.027227,107.000000,54.000000,1.981481
got ,3.153756,172.000000,75.000000,2.293333
mind made ,3.404043,93.000000,36.000000,4.481482
already anyways ,4.887742,272.000000,105.000000,4.601942
#obama #4moreyears ,5.854335,253.000000,101.000000,4.510000
yes ,1.655577,57.000000,28.000000,2.035714
small business ,15.532278,804.000000,244.000000,6.590934
adds jobs ,6.207169,287.000000,124.000000,4.317073
america ,4.019640,171.000000,87.000000,1.965517
shittwit government spending ,3.550684,73.000000,32.000000,7.484163
lower ,1.483532,28.000000,14.000000,2.000000
obama ,15.681776,1709.000000,751.000000,2.275632
bush ,1.868806,58.000000,22.000000,2.636364
google ,0.677172,4.000000,4.000000,1.000000
put ,1.132325,33.000000,18.000000,1.833333
middle finger ,3.512311,68.000000,29.000000,3.907407
say fuck ,5.262468,461.000000,237.000000,3.872295
president obama tapped romney ,53.667979,6789.000000,2580.000000,11.466174
arm ,0.394841,2.000000,2.000000,1.000000
looking like ,14.389189,1399.000000,478.000000,5.326356
told em ,1.833772,33.000000,12.000000,5.125000
take ,3.728621,139.000000,63.000000,2.206349
ss whoopin ,0.727424,6.000000,3.000000,4.000000
lol ,2.869732,129.000000,60.000000,2.150000
tht look ,3.215177,246.000000,103.000000,6.846535
mitt romney looks like ,70.665430,9681.000000,3196.000000,12.499496
pedophile ,0.453627,7.000000,5.000000,1.400000
dis debate jus started ,11.284198,512.000000,264.000000,12.354539
already listening ,5.740955,305.000000,126.000000,4.210638
voice ,3.647742,91.000000,36.000000,2.527778
urkin ,0.000000,1.000000,1.000000,1.000000
nerves ugh shut ,2.379939,61.000000,34.000000,5.435898
n step ,2.927360,79.000000,25.000000,5.970588
cnn ,0.698659,7.000000,5.000000,1.400000
split screen ,3.504225,51.000000,24.000000,4.500000
nice move ,3.150998,55.000000,25.000000,4.300000
watching ,3.296717,158.000000,107.000000,1.476636
