DocId,Tweet,Score,ProecessedTweet,RetweetCount
3340,#Romney How would you create new jobs? 5 basic parts... 4 millions job ...Latin America & China... Oh gosh this is a list not basic parts...,31.116123999999996,#romney how would you create new jobs basic parts millions job latin america china oh gosh this is a list not basic parts,0
450,i dont hate romney but i sure as hell dont want him to be president.. obamas my dude tho #Obama2012,31.081209,i dont hate romney but i sure as hell dont want him to be president obamas my dude tho #obama2012,1
3348,Obama sound like a pimp. Mitt Romney sound like a fuckin devil...,31.072214999999996,obama sound like a pimp mitt romney sound like a fuckin devil,0
415,just thinking that Romney has a chance of becoming the President of our country makes me want to throw up #TeamObama,31.065242,just thinking that romney has a chance of becoming the president of our country makes me want to throw up #teamobama,0
2700,Jim Lehrer looks like he drank a six pack of 5 hour energy.  #denverdebate,31.061978999999997,jim lehrer looks like he drank a six pack of hour energy #denverdebate,0
1690,@J_Perry_32: Mitt Romney old ass make my balls itch --  like sit TF down Ignorant smh,31.039909,mitt romney old ass make my balls itch like sit tf down ignorant smh,0
5117,President Obama tapped Romney on his arm repeatedly looking like he told em --  don't take this *ss whoopin personally *Harlem Nights vc*,31.036901999999998,president obama tapped romney on his arm repeatedly looking like he told em don't take this ss whoopin personally harlem nights vc,1
2520,It's small business that creates the jobs in this country. Mitt Romney #DenverDebate #tcot,30.992849000000003,it's small business that creates the jobs in this country mitt romney #denverdebate #tcot,3
1832,@Palomaaaaa28 nope #RomneyRyan2012 #republicans! #getobama the fck out boy!!! 4 years Of whack ass changes. That's that shit I don't like,30.990626,nope #romneyryan2012 #republicans #getobama the fck out boy years of whack ass changes that's that shit i don't like,0
2669,Mmm small business? But you def take money from large corporations Mr. Romney. #AlrightNow #DenverDebate,30.981944,mmm small business but you def take money from large corporations mr romney #alrightnow #denverdebate,0
2367,Create small business in America @mittromney? Isn't that the opposite of what you did at #bain? #Debates,30.975414,create small business in america isn't that the opposite of what you did at #bain #debates,0
2027,Romney seems nervous --  his microphone has been shaking the entire time. Also --  if you close your eyes --  he sounds like McCain! #debate #romney,30.968266,romney seems nervous his microphone has been shaking the entire time also if you close your eyes he sounds like mccain #debate #romney,0
1490,RT@big_T0919: wen Obama becomes president I wonder if jeezy gone make my president is black part 2,30.967771,wen obama becomes president i wonder if jeezy gone make my president is black part,0
2898,I just want Obama tonight to say mitt Romney don't pay no taxes and walk off stage,30.933494,i just want obama tonight to say mitt romney don't pay no taxes and walk off stage,0
2303,RT @d_seaman: #DenverDebate is NOT a real American debate unless #NDAARuling is addressed. Obama won the right to imprison US citizens w ...,30.917487999999995,#denverdebate is not a real american debate unless #ndaaruling is addressed obama won the right to imprison us citizens w,211
3642,Say what you like about Romney's policies --  his hair is flawless.... #debates,30.879791999999995,say what you like about romney's policies his hair is flawless #debates,0
60,Romney's answer on jobs was better #PresidentialDebate --  Energy Independence is a huge key --  3 of his 5 matched Obama's,30.842982,romney's answer on jobs was better #presidentialdebate energy independence is a huge key of his matched obama's,0
65,Is Romney saying what President Obama said in a different way??? He's not even saying what his TV ads say... #47percent,30.834670000000003,is romney saying what president obama said in a different way he's not even saying what his tv ads say #47percent,10
5168,I feel like President Obama has one of those nice sounding Morgan Freeman voices.,30.831209,i feel like president obama has one of those nice sounding morgan freeman voices,1
4158,@piersmorgan: President Obama's blue tie is severely strobing on my TV....first gaffe? #PMTdebate Is cause you ain't got HD lil bitch.,30.826451,president obama's blue tie is severely strobing on my tvfirst gaffe #pmtdebate is cause you ain't got hd lil bitch,0
3001,Maybe Mittens could move some $ back from swtzld and caymans and start a small business. #debate #Election2012,30.790929,maybe mittens could move some back from swtzld and caymans and start a small business #debate #election2012,0
3721,OMG DEADDD @paigedisickxo: Mitt Romney looks like one of those next door neighbors who you think is a pedophile but you're not really sure,30.770789000000004,omg deaddd mitt romney looks like one of those next door neighbors who you think is a pedophile but you're not really sure,17
5207,Ok --   both are basically saying the same thing. Small biz --  energy independence. etc. #debates,30.755862999999998,ok both are basically saying the same thing small biz energy independence etc #debates,0
343,Watching the presidential debate.. #TeamObama.. Romney about to say some stupid shit.. lol,30.755334,watching the presidential debate #teamobama romney about to say some stupid shit lol,0
2388,Just so that all you guys know. Mitt Romney don't pay no tax. Mitt Romney don't pay no tax.,30.753089,just so that all you guys know mitt romney don't pay no tax mitt romney don't pay no tax,2
4577,Romney just made his case for Wall Street --  no regulations and cut taxes and privatize everything #debates,30.75293,romney just made his case for wall street no regulations and cut taxes and privatize everything #debates,0
4201,I don't see how what Romney said about his 5 part plan was any different from what Obama just said. #debates,30.733131,i don't see how what romney said about his part plan was any different from what obama just said #debates,0
4892,Lets be honest. What sounds more like an AMERICAN president..  Mitt Romney or Barack Obama.,30.679448,lets be honest what sounds more like an american president mitt romney or barack obama,0
361,#Mitt knows about small business? he knows how to gobble them up & soot them out --  send jobs overseas along with his money.,30.657199,#mitt knows about small business he knows how to gobble them up soot them out send jobs overseas along with his money,0
