Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore,ActualTweet
promise kept ,2.656311,36,15,4.857143,
african american ,2.652332,83,29,5.388889,
hire ppl ,2.649936,59,22,5.363636,
candidate talks ,2.648927,96,41,4.583333,
whole view ,2.64846,59,25,4.513889,
#mitt knows ,2.646985,97,41,4.494506,
trickledown government ,2.646342,47,21,4.676471,
proper way ,2.64399,78,53,3.45098,
ron paul ,2.640141,34,14,4.545455,
old lawnmower ,2.637631,77,31,4.5,
old ,2.637631,75,30,2.5,
stand listening ,2.633015,70,41,3.442029,
president's tie ,2.631884,55,19,4.791667,
smart move ,2.631755,42,20,4.2,
come today ,2.6302,73,38,3.755953,
election ballot boxes ,2.628674,50,30,7.518519,
federal government ,2.626218,48,21,4.926471,
dick shoved ,2.62323,36,16,4.285714,
kinda stuff ,2.619227,68,26,5.090909,
looking classy ,2.618485,115,50,3.833333,
goddamn movie star ,2.618411,28,10,8.714286,
lying douchebag ,2.61812,62,25,3.964286,
really ,2.617326,213,89,2.393258,
really feels ,2.617326,215,90,4.393258,
os really ,2.617326,219,92,4.393258,
really distracting ,2.617326,215,90,4.393258,
really really ,2.617326,213,89,2.393258,
really accomplish ,2.617326,215,90,4.393258,
really #rmoney ,2.617326,215,90,4.393258,
see ,2.616374,139,81,1.716049,
ughh #presidentialdebate staying ,2.615581,119,59,7.231481,
bullshit platitudes ,2.613904,59,29,4.037037,
clear choice ,2.611504,29,13,4.472222,
stupid plans ,2.609995,84,35,4.178572,
little worried ,2.609011,62,27,4.141304,
actually fucked ,2.608339,108,47,4.378378,
thing trickling ,2.607821,83,39,3.921429,
discussing politics ,2.604587,52,35,4.393939,
strong tie ,2.603597,58,20,5.125,
open windows ,2.602871,49,30,3.365385,
silly americans ,2.598268,40,19,4.014286,
someone's getting ,2.596232,33,18,3.964286,
black ,2.595795,108,50,2.16,
black instrumental ,2.595795,110,51,4.16,
black spot ,2.595795,110,51,4.16,
great charisma ,2.594374,49,24,3.590909,
stop hating ,2.593202,94,39,4.621212,
comedy lmao ,2.592685,35,18,4.169231,
straight outta ,2.591245,35,16,4.74359,
white house ,2.58745,95,35,5.0,
economic plans ,2.586893,35,15,4.571429,
abc debates ,2.585504,48,25,3.801587,
young ppl ,2.584738,60,18,6.64935,
little pale ,2.584634,59,25,4.391304,
listing things ,2.581247,70,37,3.439394,
wealthy americans ,2.580773,50,27,3.675824,
ain't ,2.579026,97,32,3.03125,
ain't workin ,2.579026,99,33,5.03125,
blah blah blah coming ,2.578381,37,22,3.35,
gonna ,2.57773,132,59,2.237288,
staring straight ,2.577167,42,20,4.21978,
da type ,2.574328,52,24,4.666667,
y'all lmaoo ,2.573574,60,22,4.280701,
made ,2.572095,79,27,2.925926,
mic though ,2.567547,68,29,3.794871,
country proud ,2.565518,55,41,3.289474,
clean coal pollution ,2.564139,35,14,7.857143,
play ball ,2.563893,48,20,4.125,
might drift ,2.56029,42,23,3.357143,
imma let ,2.559488,48,24,4.6,
ya eat ,2.555257,59,24,4.728571,
calm start ,2.552469,88,43,4.358333,
oh barrack ,2.551351,94,47,3.647619,
smartest man ,2.55042,131,64,3.564516,
whole campaign ,2.548558,68,25,5.513889,
fuckin world ,2.546929,45,25,3.722222,
odd parents ,2.54621,25,18,2.875,
crack ,2.544202,67,43,1.55814,
trillion dollars ,2.54261,46,19,4.855556,
half second ,2.542121,23,13,3.318182,
wait wait wait america's ,2.540587,60,41,3.435897,
true cat daddy ,2.538433,49,20,7.05,
rude things ,2.537808,69,35,4.439394,
decent job ,2.537527,96,38,4.555556,
reagan reagan today ,2.537222,31,17,4.047619,
never proposed ,2.536772,108,45,4.738095,
wanna ,2.536664,124,42,2.952381,
wanna smash ,2.536664,126,43,4.952381,
wanna scoop ,2.536664,126,43,4.952381,
stick trickle ,2.533209,51,32,3.355556,
lmfao yes ,2.533022,71,38,3.435714,
guys register ,2.531873,49,26,4.009524,
smooth move ,2.531678,34,19,3.566667,
laugh cuz ,2.531293,60,35,3.724637,
stupid af ,2.530079,80,31,4.940476,
lehrer ,2.528577,48,18,2.666667,
thing 0bama ,2.527979,82,37,5.171429,
solar power ,2.527162,41,20,5.0,
actually oppose outsourcing ,2.525731,100,41,8.378378,
best candidate ,2.522431,78,40,3.913043,
sarcastic dick ,2.522414,39,17,4.619047,
stupidity record today ,2.517111,50,24,7.269842,
answer ,2.515529,95,52,1.826923,
rommney think ,2.513395,185,99,4.845361,
done speaking ,2.511716,85,41,4.214976,
please ,2.510959,59,24,2.458333,
please stockholm syndrome ,2.510959,65,26,8.458333,
oh barry ,2.509152,97,47,4.247619,
latino audience today ,2.507433,35,19,6.380953,
close loopholes ,2.50706,33,17,4.096154,
economy ,2.506463,43,28,1.535714,
school kill ,2.505204,62,29,4.278846,
free ice cream ,2.503435,37,12,8.916667,
strong schools ,2.497971,38,20,3.875,
smh ill delete ,2.487808,53,18,8.757576,
quit smirking ,2.487017,33,15,4.555556,
even ,2.486239,208,87,2.390805,
longer live ,2.486044,50,16,5.166667,
cause chances ,2.478512,69,26,4.15942,
single word ,2.4776,52,27,4.836364,
shut tf ,2.476414,63,37,3.314686,
political version ,2.475964,50,19,5.716667,
least listen ,2.474722,49,31,3.172269,
earth candidate ,2.472863,40,22,3.2,
come kick ,2.468403,76,32,5.416667,
hilarious country ,2.467123,56,41,3.622807,
everything fixed ,2.463609,86,34,3.95,
large corporations ,2.461071,32,17,4.019231,
anybody else ,2.460609,48,22,4.25,
cant trust ,2.459495,78,32,4.663968,
weak ideas ,2.4582,28,15,3.75,
guess thats ,2.45506,40,24,3.485714,
always wonder ,2.453004,87,39,3.884615,
next decade ,2.451595,32,16,3.487179,
companies ,2.450794,44,20,2.2,
companies hiring ,2.450794,46,21,4.2,
year ,2.449802,56,25,2.24,
built anything ,2.44597,76,31,4.305556,
feel safe ,2.443723,145,57,3.944444,
industry ,2.443573,74,31,2.387097,
automotive industry ,2.443573,76,32,4.387097,
muffler industry ,2.443573,76,32,4.387097,
day come ,2.442641,67,35,3.678031,
oh easy ,2.442351,90,45,3.380952,
bo blasts fed gov ,2.438655,49,23,12.514706,
sweet solyndra deals ,2.434846,43,16,8.863636,
hard r ,2.433969,65,33,4.092593,
play double jeopardy ,2.433208,60,24,7.625,
next door neighbors ,2.430292,36,16,7.653846,
words mean ,2.427997,71,41,3.359891,
drinking booze ,2.426524,95,30,5.206897,
huge fan ,2.426178,25,12,4.2,
real ,2.425295,100,37,2.702703,
real shape ,2.425295,102,38,4.702703,
real disappointed ,2.425295,102,38,4.702703,
real housewives ,2.425295,102,38,4.702703,
phrase trickle ,2.425152,45,29,3.055556,
main differences ,2.423535,30,13,4.875,
worst part ,2.41897,59,26,4.563636,
differing ideas stay ,2.418442,45,22,6.903846,
silly smile ,2.417438,39,18,4.107692,
bigger government ,2.414146,43,19,5.176471,
yahoo news ,2.41409,91,18,7.235294,
actually #vote ,2.412804,91,39,3.878378,
obamas anniversary ,2.411632,61,26,4.525,
grinch stoled christmas tho ,2.411091,48,23,10.333334,
intelligent next ,2.408436,40,18,4.553846,
times ,2.404783,48,18,2.666667,
devil use ,2.399665,37,17,4.057692,
faced bitch ,2.398055,88,33,5.177419,
dumb jackass ,2.397479,73,31,3.913793,
bad idea ,2.391391,88,46,3.846154,
#election2012 #forward ,2.383225,11,6,3.666666,
nerves ugh shut ,2.379939,61,34,5.435898,
blah blah blah war ,2.378528,27,17,3.171429,
white accent ,2.377547,91,34,4.690476,
give ,2.374226,75,41,1.829268,
crrrying give ,2.374226,77,42,3.829268,
whole bunch ,2.374012,51,24,3.75,
game ,2.368481,92,30,3.066667,
yeah lets ,2.358663,70,33,4.545455,
create ,2.358351,57,23,2.478261,
major differences ,2.347119,35,17,4.097222,
body double ,2.342307,45,17,5.0,
smart friends ,2.339995,38,18,4.175,
fucking knowledge ,2.339654,91,33,5.133333,
line waiting ,2.335745,31,17,3.638889,
something excellent ,2.334608,80,38,4.558824,
fuck ,2.334108,195,105,1.857143,
cluster fuck ,2.334108,197,106,3.857143,
roaring ,2.333878,46,15,3.066667,
keeps giving ,2.328297,42,18,4.597402,
start fighting ,2.326866,88,43,4.358333,
dnt care ,2.325615,60,34,4.338624,
gay marriage ,2.324132,24,11,4.333333,
using code ,2.320764,47,18,5.275,
scott brown challenges elizabeth warren ,2.319511,32,8,21.0,
always weird ,2.314889,87,35,4.363248,
huge part ,2.307567,47,22,4.2,
love obamas ,2.305823,83,50,3.830882,
million ,2.305518,58,21,2.761905,
ever ,2.304855,84,34,2.470588,
cycling ever ,2.304855,86,35,4.470588,
intelligence ever ,2.304855,86,35,4.470588,
street thats ,2.300129,37,19,3.866667,
lies coming ,2.296869,48,27,3.55,
voting ,2.294468,56,41,1.365854,
voting #obamabiden ,2.294468,58,42,3.365854,
last twat ,2.290313,50,21,4.4,
always includes ,2.289195,90,29,8.474359,
lazy bitches ,2.288358,47,20,4.604395,
winning nothing ,2.281379,74,38,3.6,
god seconds ,2.279525,42,22,4.017857,
gate full ,2.278554,45,28,3.015151,
thinks happened ,2.273268,48,22,3.809524,
abc stream ,2.27227,29,14,4.142857,
ignorant dumbass ,2.272241,29,15,3.666667,
tan today ,2.272152,34,18,4.214286,
foreign oil ,2.271134,28,8,7.0,
experienced financial struggle ,2.270606,33,13,7.625,
jim legree ,2.269881,40,16,4.533333,
jim ,2.269881,38,15,2.533333,
pump american ,2.26818,80,28,4.888889,
american ,2.26818,78,27,2.888889,
american notices ,2.26818,80,28,4.888889,
imagine someone ,2.266531,59,28,3.952381,
lewinsky free marriage ,2.265884,39,14,8.25,
worth half ,2.265007,30,16,3.818182,
#gop #dem ,2.264832,8,3,5.0,
green questions ,2.258437,42,19,4.576923,
booshing n ,2.257433,64,19,5.970588,
soul #stopit lmao ,2.256877,31,17,6.435898,
lmao hun ,2.255229,41,15,10.769231,
stop threatening violence ,2.254414,88,36,7.454545,
broke bitches ,2.25429,43,17,5.211538,
gay rapist ,2.252732,21,9,4.666666,
history making ,2.247167,41,24,3.5,
justin b ,2.246022,31,14,3.833333,
agree #education ,2.243231,42,31,3.583333,
trust presidents ,2.240894,40,21,3.894231,
everyone ,2.239343,71,33,2.151515,
corporations uhhhhh ,2.238283,27,15,3.769231,
fact ,2.236106,69,22,3.136364,
fake laughing ,2.236086,70,33,3.954546,
start crying ,2.232539,84,42,3.525,
political analysts rise ,2.225051,51,24,6.841667,
lil willie daddy ,2.221558,55,18,8.8,
anybody remember ,2.220739,34,22,3.375,
ignorant votes ,2.220169,39,21,3.666667,
kinda weird ,2.219302,59,24,4.555556,
play monopoly ,2.218012,45,18,4.125,
understand economics ,2.217386,45,30,2.95,
college classes ,2.214368,53,20,4.684211,
college ,2.214368,51,19,2.684211,
college dream ,2.214368,53,20,4.684211,
cheat slighy racist ,2.212723,55,30,6.625,
tv ,2.211921,49,34,1.441176,
play dbate bingo ,2.210361,51,19,8.625,
good ,2.209311,145,63,2.301587,
good technique ,2.209311,150,65,4.801587,
good luck ,2.209311,147,64,4.301587,
good arguements ,2.209311,147,64,4.301587,
good leveraged buyout ,2.209311,151,65,8.301587,
good description ,2.209311,147,64,4.301587,
silver fox ,2.20868,85,19,6.764706,
man ,2.20813,128,62,2.064516,
happiest man ,2.20813,130,63,4.064516,
luckiest man ,2.20813,134,65,4.064516,
lucky man ,2.20813,130,63,4.064516,
stop sucking ,2.206915,84,35,3.954545,
hand gestures ,2.200356,42,15,4.772727,
strong word ,2.196928,44,26,3.636364,
getting older ,2.194533,29,16,4.214286,
nah mean ,2.193269,58,33,3.221429,
hashtag #cantafford4more ,2.190761,15,8,3.666667,
smooth talked ,2.190203,25,15,3.333334,
#mittromney ,2.188437,57,26,2.192308,
#mittromney lien ,2.188437,59,27,4.192308,
#mittromney longest ,2.188437,59,27,4.192308,
government official ,2.183496,40,19,3.676471,
uh ,2.183192,39,19,2.052632,
tender ugh ,2.183011,30,11,5.333333,
rehearsed line ,2.182715,27,16,3.31746,
life affected ,2.179743,34,18,3.875,
making fun ,2.178905,46,24,4.333334,
never realized ,2.17753,103,43,4.404762,
never ,2.17753,101,42,2.404762,
never enacts ,2.17753,103,43,4.404762,
bald faced lie ,2.176881,45,20,7.676471,
basic parts ,2.17598,29,11,5.214286,
haha love ,2.175208,54,43,2.650326,
grinch movie ,2.175149,29,13,4.380953,
gotten worst ,2.172994,39,16,4.963636,
bit nervous ,2.172004,39,19,4.02381,
feel ,2.171568,141,54,2.611111,
sounds ,2.170577,143,40,3.575,
sounds surer ,2.170577,147,42,5.575,
rated obamas promise ,2.170451,61,25,7.625,
1st q ,2.164691,38,11,6.821429,
political views ,2.156165,45,18,5.133334,
former gov ,2.149519,38,20,4.431373,
charismatic dude alive ,2.148499,57,26,8.045455,
way ,2.146889,74,51,1.45098,
middleclass americans ,2.14315,37,17,4.214286,
nothing helped ,2.143119,72,37,3.5,
answers ,2.140613,47,19,2.473684,
history needs ,2.138439,76,34,4.154762,
job ,2.134368,92,36,2.555556,
job creators ,2.134368,94,37,4.555556,
aint scared ,2.132213,76,28,4.713043,
huge key ,2.131124,32,14,4.571429,
major opportunity ,2.130814,27,14,3.622222,
track record ,2.127149,36,14,5.155556,
best interest ,2.125763,51,28,3.313043,
getting specific ,2.123332,38,21,3.714286,
start bringing slaves ,2.123279,90,43,8.025,
coolest person alive ,2.123163,63,31,7.888889,
disney movie twitches ,2.119419,27,10,8.214286,
stage ,2.117765,27,21,1.285714,
silent listening ,2.115978,41,25,3.608696,
promote private healthcare ,2.115869,17,7,7.5,
short term fixes ,2.114431,40,16,7.961538,
mitt's flag pin ,2.110615,33,13,8.454545,
excellent speech writers ,2.106863,46,18,8.038462,
someone's put ,2.104673,42,22,4.083333,
pretty large sack ,2.102856,53,18,8.403846,
getting rid ,2.09491,28,16,3.714286,
reducing deficit ,2.092861,36,22,3.298246,
seem trust worth ,2.092464,46,25,5.626374,
sorry bachelor canada ,2.089103,45,28,6.028571,
bitch ,2.088933,83,31,2.677419,
computerized bitch ,2.088933,85,32,4.677419,
sure ,2.088525,58,30,1.933333,
nothing substantive ,2.088391,71,35,4.5,
kinda sexy ,2.087937,57,22,4.714286,
try trickling ,2.086419,32,21,3.220588,
end goal ,2.086397,24,11,5.0,
whose side ,2.083256,32,11,6.178571,
silly republican ,2.08256,27,15,3.6,
huge opportunity ,2.08153,21,12,3.4,
looking ,2.080831,112,48,2.333333,
looking igorant ,2.080831,114,49,4.333333,
taking notes ,2.078006,23,14,3.333333,
forced facial expression ,2.077243,43,10,11.9,
move countries ,2.076248,25,14,3.4,
show em ,2.076132,14,9,3.2,
language ,2.075511,37,10,3.7,
fancy language ,2.075511,39,11,5.7,
election ,2.072875,41,27,1.518519,
historic election advising ,2.072875,47,29,7.518519,
hair ,2.07145,49,18,2.722222,
hair plugs ,2.07145,51,19,4.722222,
damn ,2.070764,76,33,2.30303,
gidee damn ,2.070764,78,34,4.30303,
damn deer ,2.070764,78,34,4.30303,
start rapping ,2.067791,85,42,4.025,
cause ,2.065877,65,23,2.826087,
#romneyryan2012 #republicans ,2.064761,18,11,3.166667,
dickish dick ,2.064757,34,15,4.285714,
dick lick ,2.064757,34,15,4.285714,
dick ,2.064757,32,14,2.285714,
last 24hrs ,2.063754,50,21,4.4,
last ,2.063754,48,20,2.4,
republicans piss ,2.060086,31,13,4.863636,
daughter came home ,2.059414,51,22,7.527778,
ya girl ,2.056889,49,18,4.928571,
anything ,2.055561,69,27,2.555556,
anything productive ,2.055561,71,28,4.555556,
politics ,2.052953,46,33,1.393939,
haaaate politics ,2.052953,48,34,3.393939,
great speaker ,2.052082,48,23,4.090909,
great soundbite ,2.052082,48,23,4.090909,
great ,2.052082,46,22,2.090909,
weird smile ,2.050419,44,22,3.863248,
obamas words ,2.045806,62,29,4.163462,
might ,2.045582,39,21,1.857143,
young democrats ,2.043785,35,12,5.685714,
racist piece ,2.040124,32,17,3.5,
think ,2.038104,179,97,1.845361,
whatchu think ,2.038104,181,98,3.845361,
think roar ,2.038104,181,98,3.845361,
#mitt starts ,2.037956,35,18,3.923077,
ice cold ,2.037309,15,7,4.416667,
believes women ,2.036855,19,9,4.0,
mr ,2.036112,48,24,2.0,
mr doin ,2.036112,50,25,4.0,
discuss #ndaaruling ,2.03514,20,9,4.833333,
crazy eyes ,2.034524,53,29,3.839286,
direct questions ,2.032879,30,15,3.576923,
thought exact ,2.030848,37,21,3.514706,
water bottle ,2.028353,17,12,3.125,
huge nose ,2.028302,23,13,3.5,
#education promises ,2.027761,19,9,4.333333,
#presidentialdebate ,2.027227,107,54,1.981481,
complete idiot ,2.024108,29,17,3.615385,
tender topic ,2.022858,32,10,6.333333,
chance listen ,2.019523,37,24,3.100841,
wait ,2.018826,56,39,1.435897,
comedy central ,2.018812,26,10,5.2,
actually butthole ,2.017153,91,39,3.878378,
political context ,2.013211,40,17,3.966667,
oval office ,2.012927,30,18,3.6,
poor asses ,2.012719,41,19,5.941176,
movie quote ,2.005986,23,9,4.714286,
everybody knows ,2.005884,84,33,4.971429,
lines running ,2.002981,31,15,3.583333,
term topdown ,2.001936,39,18,3.861538,
major difference ,2.001477,29,17,3.347222,
snap check ,2.001403,53,17,5.807692,
worth listening ,2.000697,47,28,3.608696,
champion ,1.999518,53,15,3.533333,
talk ,1.999086,99,49,2.020408,
booshing term relating ,1.998371,42,17,7.461538,
screen ,1.998165,36,18,2.0,
gotten drunk ,1.997877,34,14,4.933333,
trying ,1.997536,69,42,1.642857,
w ,1.997162,55,17,3.235294,
smoothest vodka w cran ,1.997162,67,20,15.235294,
skull w ,1.997162,59,19,5.235294,
increase employment ,1.99698,25,12,4.25,
mitt's empathy routines ,1.996379,39,15,8.454545,
complete liar ,1.995483,20,12,3.5,
parents ,1.994331,22,16,1.375,
smart water ,1.990941,31,14,4.3,
dumb ,1.989305,70,29,2.413793,
dumb asf ,1.989305,72,30,4.413793,
flipping questions ,1.988668,30,15,3.576923,
white supremacy ,1.986079,86,30,5.857143,
racist motherfucker ,1.98544,32,16,4.0,
mayor west ,1.981522,22,15,3.590909,
used grey ,1.97926,38,18,4.416667,
hope ,1.978906,75,24,3.125,
candidates comments ,1.97466,40,19,3.95,
live ,1.972954,44,12,3.666667,
throw chair ,1.964308,27,17,2.97619,
warning may ,1.96216,26,17,3.466667,
snl skit ,1.961622,16,8,4.0,
little lefty ,1.957972,57,24,4.391304,
little ,1.957972,55,23,2.391304,
little paws ,1.957972,57,24,4.391304,
let ,1.956806,37,20,1.85,
anybody notice ,1.956402,24,11,4.4,
mean ending poverty ,1.956214,60,32,6.821429,
always mix ,1.955591,76,28,4.307692,
guys tune ,1.955568,53,34,2.96337,
ford worked ,1.953605,16,8,5.0,
bed hungry ,1.951676,13,9,2.928571,
huge piece ,1.941542,20,11,3.5,
everything ,1.940139,81,30,2.7,
scrutinize everything ,1.940139,83,31,4.7,
considering everything ,1.940139,83,31,4.7,
smug asshole ,1.939213,37,19,4.012821,
believe ,1.938674,66,35,1.885714,
stump speech ,1.937861,35,14,4.538462,
thing ,1.937682,76,35,2.171429,
stupidest thing ,1.937682,78,36,4.171429,
lil durk tape ,1.932531,45,13,8.8,
kid everybody hated ,1.932078,26,13,6.0,
annoying af ,1.930899,23,10,4.619047,
opponent agree ,1.930215,39,31,2.583333,
working families ,1.930128,42,17,4.961538,
fair impression ,1.924354,31,12,5.228571,
personal story technique ,1.922648,34,15,6.833333,
dnt call ,1.9221,51,24,4.680672,
extra trillion ,1.918328,35,13,6.3,
record stinks ,1.917773,27,11,4.555556,
fucking jooooooke ,1.915082,86,31,4.8,
fucking ,1.915082,84,30,2.8,
fucking flaming faggott ,1.915082,90,32,8.8,
fucking irritating ,1.915082,86,31,4.8,
specifics charge ,1.913916,29,14,3.755556,
canada cares ,1.913591,29,16,3.539682,
sound ,1.912755,75,23,3.26087,
promise broken ,1.912704,19,10,3.5,
prez cuz ,1.910493,35,17,3.733333,
free ticket ,1.910362,30,10,5.25,
holy crap ,1.907496,34,12,5.666666,
denies taking ,1.901004,16,11,2.833333,
drive past ,1.90062,18,11,3.214286,
fuckin devil ,1.900536,21,11,3.75,
end sentence ,1.899406,24,13,3.5,
wins ,1.899359,66,22,3.0,
stupid ,1.898726,73,28,2.607143,
stupid emanating ,1.898726,75,29,4.607143,
thats offensive ,1.897588,25,12,3.7,
condescending smile ,1.896136,38,16,4.974359,
kanye west ,1.895428,15,6,5.0,
training ,1.895028,24,16,1.5,
training wheels ,1.895028,26,17,3.5,
less fucked ,1.892527,35,17,4.142857,
ranting tweets ,1.89205,45,25,3.791667,
tweets ,1.89205,43,24,1.791667,
things ,1.891091,64,33,1.939394,
