Phrase,TextRankScore,RakeDegScore,RakeFreqScore,RakeDBFScore
idgaf ,0.382791,3.000000,3.000000,1.000000
anyone thinks ,3.019230,35.000000,15.000000,4.611111
weird hearing #obama ,3.618631,356.000000,157.000000,7.072048
teleprompter ,0.993058,7.000000,7.000000,1.000000
first time ,5.194603,649.000000,264.000000,4.751990
years ,2.982254,74.000000,51.000000,1.450980
seems ,2.550968,46.000000,19.000000,2.421053
comfort zone ,0.000000,4.000000,2.000000,4.000000
bit ,1.055776,27.000000,12.000000,2.250000
sign ,0.699826,5.000000,3.000000,1.666667
brilliant pivot ,1.536961,10.000000,6.000000,3.250000
remember ,0.951529,14.000000,10.000000,1.400000
original question ,5.097030,195.000000,126.000000,3.861788
omg president obama ,17.363239,3183.000000,1288.000000,7.091438
perfect ,0.511106,11.000000,5.000000,2.200000
think ,2.013263,116.000000,72.000000,1.611111
wrong ,1.831250,20.000000,14.000000,1.428571
romney forgot ,12.195990,1923.000000,681.000000,4.092496
cost ,0.481957,13.000000,4.000000,3.250000
makeup artists ,1.295874,28.000000,9.000000,5.250000
always part ,2.741676,67.000000,25.000000,5.423077
cent ,0.000000,1.000000,1.000000,1.000000
yes ,1.726579,53.000000,30.000000,1.766667
help ,2.693932,72.000000,55.000000,1.309091
president obamas plan ,11.180804,1162.000000,509.000000,6.664637
cont ,0.537267,5.000000,3.000000,1.666667
president obama ,16.837242,3163.000000,1279.000000,4.869216
argue ,0.000000,1.000000,1.000000,1.000000
slimeball ,0.000000,1.000000,1.000000,1.000000
celebrating ,0.487321,19.000000,12.000000,1.583333
20th anniversary ,8.104597,763.000000,307.000000,5.462029
mrs ,1.935429,23.000000,16.000000,1.437500
o ,2.807273,33.000000,14.000000,2.357143
sucks ,0.629416,13.000000,9.000000,1.444444
swagger ,0.000000,1.000000,1.000000,1.000000
#stud ,0.000000,1.000000,1.000000,1.000000
president obama makes ,19.633935,3212.000000,1301.000000,7.096489
want ,2.953716,101.000000,70.000000,1.442857
just give ,5.802121,584.000000,226.000000,4.559615
bear hug ,0.000000,5.000000,3.000000,3.500000
gist barack ,4.649986,320.000000,95.000000,5.382979
michelle obama ,14.818145,2348.000000,921.000000,5.026279
years ,2.982254,74.000000,51.000000,1.450980
marriage today ,2.763811,43.000000,23.000000,3.746032
president obama's ,10.772236,1269.000000,534.000000,4.985757
barack obama ,15.709021,2466.000000,934.000000,5.940122
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
grab ,0.792170,7.000000,3.000000,2.333333
popcorn ,0.795025,4.000000,3.000000,1.333333
please buckle ,2.888156,95.000000,38.000000,4.513514
seatbelts ,0.000000,1.000000,1.000000,1.000000
ladies gentlemen ,2.059351,12.000000,9.000000,2.666666
get ready t ,10.069633,227.000000,123.000000,5.333333
romney opens ,12.173617,1942.000000,686.000000,5.073265
making ,2.089958,42.000000,22.000000,1.909091
joke ,2.912943,72.000000,36.000000,2.000000
obama's anniversary ,10.709942,872.000000,355.000000,5.050607
congratulating ,0.000000,1.000000,1.000000,1.000000
pres ,2.538982,60.000000,24.000000,2.500000
obama re jobs ,17.215087,2417.000000,966.000000,7.905504
got ,3.621099,88.000000,52.000000,1.692308
invest ,0.992912,14.000000,11.000000,1.272727
education ,4.737736,151.000000,71.000000,2.126761
training ,0.610121,7.000000,5.000000,1.400000
question ,4.370950,188.000000,123.000000,1.528455
embrace ,0.423934,3.000000,3.000000,1.000000
new economic patriotism ,9.658799,332.000000,102.000000,9.770202
chilllll son lmaooo mitt romney ,19.972626,3549.000000,1185.000000,18.369123
want ,2.953716,101.000000,70.000000,1.442857
gunplay ,0.000000,1.000000,1.000000,1.000000
talking reckless ,3.182428,88.000000,46.000000,3.911111
possible ,0.322443,7.000000,5.000000,1.400000
actually put ,6.345151,115.000000,52.000000,4.323529
woman ,3.146241,94.000000,45.000000,2.088889
future ,2.277636,32.000000,22.000000,1.454545
husband ,0.580523,21.000000,11.000000,1.909091
president ,5.778207,1015.000000,439.000000,2.312073
united states ,1.640784,60.000000,29.000000,4.146465
america ,2.775834,76.000000,49.000000,1.551020
hope ,2.457991,57.000000,28.000000,2.035714
shouts ,0.213616,5.000000,4.000000,1.250000
anniversary ,5.715913,618.000000,260.000000,2.376923
live tv ,6.654759,228.000000,83.000000,5.001413
asking ,0.882024,22.000000,11.000000,2.000000
money ,2.068780,27.000000,20.000000,1.350000
president ,5.778207,1015.000000,439.000000,2.312073
mittens ,1.573917,29.000000,12.000000,2.416667
like ,4.727564,321.000000,142.000000,2.260563
president obama ,16.837242,3163.000000,1279.000000,4.869216
guest speaker ,1.409191,26.000000,12.000000,4.181818
want obama ,14.012751,2249.000000,910.000000,4.000000
look ,2.690811,93.000000,47.000000,1.978723
romney ,11.400489,1913.000000,673.000000,2.842496
say bitch please ,6.209384,246.000000,108.000000,6.685389
going ,3.045736,145.000000,121.000000,1.198347
stop talking ,4.715443,115.000000,58.000000,4.141880
wow ,1.798850,30.000000,20.000000,1.500000
lame opening ,3.020764,93.000000,34.000000,5.709677
#obama ,1.565463,327.000000,142.000000,2.302817
anniversary ,5.715913,618.000000,260.000000,2.376923
sure ,4.121664,103.000000,63.000000,1.634921
sheep ,0.205232,3.000000,2.000000,1.500000
bummed ,0.160097,2.000000,2.000000,1.000000
back home ,4.585549,91.000000,46.000000,3.931774
#debates ,6.416638,435.000000,201.000000,2.164179
dvr ,0.205513,3.000000,3.000000,1.000000
invented ,0.000000,1.000000,1.000000,1.000000
right ,3.347605,133.000000,70.000000,1.900000
told ,1.240653,26.000000,15.000000,1.733333
black woman ,4.979271,138.000000,69.000000,3.922222
get ,6.435659,188.000000,96.000000,1.958333
filthy unemployed hands ,4.700106,88.000000,33.000000,8.365547
obama romney ,22.459524,4061.000000,1513.000000,5.399639
choose blue red ties ,9.546475,246.000000,109.000000,8.145967
colors allocated ,0.534498,10.000000,4.000000,4.666667
parties ,0.673486,8.000000,5.000000,1.600000
things ,0.991904,27.000000,14.000000,1.928571
cant debate ,5.860000,631.000000,292.000000,3.916667
bold ,0.776772,6.000000,3.000000,2.000000
smooth flavor ,0.000000,4.000000,2.000000,4.000000
debating mitt romney ,20.959255,3545.000000,1186.000000,8.202457
really crappy way ,5.431119,226.000000,112.000000,6.950000
spend ,1.539402,38.000000,26.000000,1.461538
wedding anniversary ,7.074619,703.000000,288.000000,5.412637
point ,2.277345,68.000000,36.000000,1.888889
life section occur ,1.746876,20.000000,8.000000,7.900000
obama por un ,12.539530,2166.000000,846.000000,8.557143
que ,1.824341,30.000000,7.000000,4.285714
la ,2.043633,39.000000,18.000000,2.166667
media ,1.187106,12.000000,5.000000,2.400000
lo importante ,1.024526,12.000000,3.000000,7.000000
es donde estamos ,1.653575,25.000000,7.000000,10.000000
like ,4.727564,321.000000,142.000000,2.260563
obama says ,13.828548,2266.000000,887.000000,5.067781
wait ,1.136123,28.000000,20.000000,1.400000
like ,4.727564,321.000000,142.000000,2.260563
romney says ,14.170002,2031.000000,720.000000,5.353134
gahhhhh ,0.000000,1.000000,1.000000,1.000000
#obama needs ,4.363420,355.000000,156.000000,4.302817
stop using ,2.477585,49.000000,23.000000,4.230769
wife ,4.854662,131.000000,91.000000,1.439560
crutch ,0.000000,1.000000,1.000000,1.000000
wishing ,2.383204,65.000000,36.000000,1.805556
wife ,4.854662,131.000000,91.000000,1.439560
happy anniversary ,9.951408,952.000000,383.000000,5.092370
stage ,0.911725,10.000000,8.000000,1.250000
gonna take ,5.094350,124.000000,71.000000,3.556478
moment ,0.584603,9.000000,8.000000,1.125000
wish ,0.849954,40.000000,27.000000,1.481481
wife ,4.854662,131.000000,91.000000,1.439560
happy anniversary ,9.951408,952.000000,383.000000,5.092370
need ,1.540008,46.000000,38.000000,1.210526
time ,2.114761,160.000000,73.000000,2.191781
answer ,2.676322,123.000000,75.000000,1.640000
question ,4.370950,188.000000,123.000000,1.528455
coincidence ,0.369042,2.000000,2.000000,1.000000
named ,1.316376,18.000000,6.000000,3.000000
number ,0.983244,24.000000,11.000000,2.181818
math teachers ,5.504209,138.000000,62.000000,4.322368
wants ,2.071140,90.000000,45.000000,2.000000
hire ,1.276185,51.000000,26.000000,1.961538
ok statisticians ,1.546702,32.000000,20.000000,3.578947
many votes ,3.435413,70.000000,31.000000,4.083333
women ,1.660414,23.000000,12.000000,1.916667
just win obama ,15.668640,2701.000000,1052.000000,6.732143
watching ,3.002834,200.000000,128.000000,1.562500
black president ,7.611237,1059.000000,463.000000,4.145406
take ,3.354226,70.000000,43.000000,1.627907
republican ,2.381307,52.000000,19.000000,2.736842
oh lookie obummer ,2.519409,54.000000,28.000000,7.340000
wearing ,1.695457,41.000000,22.000000,1.863636
love america lapel pin tonight ,10.900635,546.000000,259.000000,13.598063
late ,0.740408,4.000000,4.000000,1.000000
know ,3.488456,122.000000,75.000000,1.626667
#nobama ,1.306383,5.000000,3.000000,1.666667
start talking shit ,8.131007,243.000000,117.000000,6.315873
#debates ,6.416638,435.000000,201.000000,2.164179
great ,3.111967,83.000000,37.000000,2.243243
votes ,0.419823,7.000000,4.000000,1.750000
better ,2.028138,77.000000,36.000000,2.138889
map ,0.000000,1.000000,1.000000,1.000000
voter id laws ,2.345362,46.000000,15.000000,8.844444
states ,1.038976,37.000000,18.000000,2.055556
waiting ,0.441572,11.000000,9.000000,1.222222
obama ,11.059035,2148.000000,840.000000,2.557143
say live ,6.699261,321.000000,123.000000,5.256621
new york ,3.144919,146.000000,47.000000,5.181818
saturday night ,3.178403,55.000000,29.000000,4.090000
now ,4.834858,182.000000,86.000000,2.116279
call keeping things ,4.583200,75.000000,39.000000,6.035714
perspective ,0.000000,1.000000,1.000000,1.000000
potus said happy anniversary ,15.180465,1170.000000,464.000000,10.507521
flotus ,0.193622,4.000000,3.000000,1.333333
first ,3.079842,489.000000,191.000000,2.560209
looks like ,7.811988,471.000000,188.000000,5.521433
next president ,7.880646,1074.000000,465.000000,4.581304
united states ,1.640784,60.000000,29.000000,4.146465
agree ,1.038914,38.000000,26.000000,1.461538
#debates #denverdebate energy ind ,11.653072,591.000000,263.000000,11.237897
question ,4.370950,188.000000,123.000000,1.528455
mitt romney just needs ,26.195909,4095.000000,1394.000000,10.710790
space suit ,1.068994,12.000000,6.000000,4.000000
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
writing ,0.918120,16.000000,9.000000,1.777778
notes ,0.769322,9.000000,5.000000,1.800000
policy ,2.821092,72.000000,24.000000,3.000000
introduce ,0.231057,3.000000,2.000000,1.500000
pleasant fashion ,0.000000,4.000000,2.000000,4.000000
mitt came ,9.136284,1646.000000,519.000000,5.443294
asked ,1.530682,45.000000,24.000000,1.875000
call ,2.963453,39.000000,21.000000,1.857143
barry ,0.314468,6.000000,4.000000,1.500000
now kids ,5.271878,197.000000,91.000000,5.116279
case ,1.278396,7.000000,7.000000,1.000000
confused ,0.330091,4.000000,3.000000,1.333333
republican ,2.381307,52.000000,19.000000,2.736842
one ,6.233132,177.000000,98.000000,1.806122
red tie ,7.503866,287.000000,116.000000,4.906340
democrat ,0.167602,4.000000,2.000000,2.000000
wearing ,1.695457,41.000000,22.000000,1.863636
blue tie ,7.272339,279.000000,110.000000,5.074788
president obama ,16.837242,3163.000000,1279.000000,4.869216
last months ,4.241206,106.000000,48.000000,4.254083
weve seen million jobs ,11.257328,488.000000,196.000000,11.555733
private sector created ,4.414785,129.000000,46.000000,8.452381
sucks ,0.629416,13.000000,9.000000,1.444444
#obama ,1.565463,327.000000,142.000000,2.302817
debate ,5.205648,624.000000,288.000000,2.166667
romney answered ,12.268419,1935.000000,682.000000,5.286940
question like ,9.098514,509.000000,265.000000,3.789018
pro ,0.336083,3.000000,2.000000,1.500000
#presidentialdebate thank ,3.527866,128.000000,81.000000,3.142858
actually answering ,4.822137,112.000000,50.000000,4.386029
question ,4.370950,188.000000,123.000000,1.528455
president teachers unions says ,12.688993,1240.000000,530.000000,9.603412
cares ,0.000000,1.000000,1.000000,1.000000
quality ,0.563737,6.000000,4.000000,1.500000
education ,4.737736,151.000000,71.000000,2.126761
hahahahahahahahaha ,0.000000,1.000000,1.000000,1.000000
yes ,1.726579,53.000000,30.000000,1.766667
help ,2.693932,72.000000,55.000000,1.309091
take ,3.354226,70.000000,43.000000,1.627907
different path ,4.365388,74.000000,31.000000,4.768908
one ,6.233132,177.000000,98.000000,1.806122
mitt romney ,19.699880,3532.000000,1180.000000,6.035790
fact romneyryan ,2.009820,39.000000,19.000000,3.700000
cut pell grant scholarships ,4.696994,75.000000,23.000000,13.722223
million students cont ,4.475357,157.000000,55.000000,7.340616
romney accuses pres ,14.295904,1980.000000,699.000000,8.842496
obama ,11.059035,2148.000000,840.000000,2.557143
trickle ,2.392092,64.000000,49.000000,1.306122
government ,3.296603,111.000000,59.000000,1.881356
zing ,0.355224,8.000000,5.000000,1.600000
go folks ,3.625008,160.000000,77.000000,4.174627
#romneyryan2012 pushin ,2.126606,14.000000,7.000000,4.000000
points right ,6.253397,210.000000,111.000000,3.778049
gate ,0.496037,3.000000,3.000000,1.000000
got chills ,4.358653,93.000000,54.000000,4.192308
herre ,0.000000,1.000000,1.000000,1.000000
obamas exactly right ,6.296531,195.000000,98.000000,6.233333
celebrating ,0.487321,19.000000,12.000000,1.583333
front ,2.212923,14.000000,14.000000,1.000000
mil people next yr ,6.840335,311.000000,128.000000,11.352565
first question ,7.450792,677.000000,314.000000,4.088664
debate ,5.205648,624.000000,288.000000,2.166667
separates ,0.000000,1.000000,1.000000,1.000000
candidates ,4.018247,92.000000,43.000000,2.139535
one ,6.233132,177.000000,98.000000,1.806122
president obama ,16.837242,3163.000000,1279.000000,4.869216
answering first ,4.228215,522.000000,207.000000,4.622709
#debates ,6.416638,435.000000,201.000000,2.164179
asked ,1.530682,45.000000,24.000000,1.875000
jobs ,5.665187,256.000000,122.000000,2.098361
chose ,0.547705,2.000000,2.000000,1.000000
make ,4.539484,103.000000,55.000000,1.872727
moment ,0.584603,9.000000,8.000000,1.125000
anniversary ,5.715913,618.000000,260.000000,2.376923
done ,2.300540,28.000000,21.000000,1.333333
get ,6.435659,188.000000,96.000000,1.958333
now ,4.834858,182.000000,86.000000,2.116279
fascinating watching ,3.002834,202.000000,129.000000,3.562500
eloquent ,0.638298,13.000000,7.000000,1.857143
charismatic ,0.000000,1.000000,1.000000,1.000000
savvy men debate ,7.006882,667.000000,307.000000,7.388889
america ,2.775834,76.000000,49.000000,1.551020
glad obama mentioned america ,14.929517,2271.000000,907.000000,8.831240
afraid ,0.256793,2.000000,2.000000,1.000000
go ,2.685047,139.000000,67.000000,2.074627
whole night ,4.164264,63.000000,33.000000,3.965000
knowing ,0.000000,1.000000,1.000000,1.000000
nation ,0.224293,3.000000,3.000000,1.000000
talking ,3.182428,86.000000,45.000000,1.911111
economic patriotism ,6.513880,192.000000,58.000000,6.588384
like ,4.727564,321.000000,142.000000,2.260563
phrase ,1.181922,26.000000,9.000000,2.888889
kudos ,0.000000,1.000000,1.000000,1.000000
speech writer ,3.562311,36.000000,19.000000,3.888889
obama got ,14.680134,2236.000000,892.000000,4.249451
wonderful plan ,4.347060,112.000000,56.000000,3.769231
cant ,0.654352,7.000000,4.000000,1.750000
mad ,0.550971,8.000000,4.000000,2.000000
taking ,2.598166,18.000000,12.000000,1.500000
years ,2.982254,74.000000,51.000000,1.450980
full fill ,2.262485,25.000000,12.000000,3.700000
#denverdebate romney congratulates obamas ,17.063536,2088.000000,744.000000,10.634162
anniversary ,5.715913,618.000000,260.000000,2.376923
rom tells anecdotes ,2.517239,39.000000,16.000000,7.550000
people losing jobs ,9.383258,491.000000,219.000000,7.515028
rom says ,3.191688,123.000000,49.000000,5.010638
help ,2.693932,72.000000,55.000000,1.309091
damnnnnn mitt romney looks damn scary ,24.549263,3730.000000,1240.000000,22.529993
talks ,0.906103,22.000000,12.000000,1.833333
just lost ,5.446024,547.000000,209.000000,4.008333
home ,1.277999,36.000000,19.000000,1.894737
mitt ,8.299391,1619.000000,507.000000,3.193294
healthcare ,0.441399,2.000000,2.000000,1.000000
oh wait ,3.231959,74.000000,45.000000,3.240000
examples ,0.763960,12.000000,5.000000,2.400000
trickle ,2.392092,64.000000,49.000000,1.306122
government ,3.296603,111.000000,59.000000,1.881356
teachers ,3.560034,93.000000,38.000000,2.447368
community colleges ,3.074959,34.000000,16.000000,4.253968
keeping tuition ,3.487778,160.000000,53.000000,5.331633
manufacturing tax breaks ,6.727685,153.000000,46.000000,10.277778
#debate ,4.497836,65.000000,29.000000,2.241379
romney win point ,14.589367,1999.000000,721.000000,6.231385
cute quip ,1.363919,21.000000,15.000000,3.357143
obama celebrating anniversary ,17.262269,2785.000000,1112.000000,6.517399
mitt ,8.299391,1619.000000,507.000000,3.193294
okay ,0.671850,9.000000,6.000000,1.500000
first minute ,4.441588,514.000000,201.000000,5.060209
romney hit ,12.012483,1922.000000,677.000000,5.092496
president ,5.778207,1015.000000,439.000000,2.312073
used ,1.767428,33.000000,14.000000,2.357143
word tender ,1.992733,26.000000,11.000000,4.666667
#debates ladies ,7.774105,443.000000,207.000000,3.497512
gentlemen ,0.701884,4.000000,3.000000,1.333333
