DocId,ProcessedTweet,OriginalTweet
1586,how can mitt romney relate to us if he was born with a silver spoon in his mouth #teamobama,How can Mitt Romney Relate to Us if he was born with a Silver Spoon in his mouth ??? #TeamObama .
1591,everything mitt romney says just sounds like a boldfaced a lie sinister ass voice,Everything Mitt Romney says.. just sounds like a boldfaced a lie.... sinister ass voice
1592,romney talking about losing jobs and homes well as they say go with what you know he's shut down enough #debates,Romney talking about losing jobs and homes --  well as they say go with what you know --  he's shut down enough #DEbates
1595,mitt romney is the most ignorant motherfucker alive he says the dumbest shit lol,Mitt Romney is the most ignorant motherfucker alive. He says the dumbest shit lol.
1599,romney is trying mrobama #presidentialdebate just look at obama face lmao he got that get your life face right now,Romney IS TRYING MR.OBAMA #PresidentialDebate JUST LOOK AT OBAMA FACE.!! LMAO he got that Get YOUR LIFE Face RIGHT NOW.!!
1603,both candidates in first response talked of energy independence new sources etc climate disaster is bipartisan #debates,Both candidates in first response talked of energy independence --  new sources etc -- Climate disaster is bipartisan #debates
1605,#presidentialdebate bullshit romney you wanted to give us more taxes and have the rich pay less,#PresidentialDebate bullshit Romney --  you wanted to give us more taxes and have the rich pay less
1607,let's take a shot every time romney blames obama instead of talking about the changes he could make #presidentialdebate,Let's take a shot every time Romney blames Obama instead of talking about the changes he could make. #presidentialdebate
1609,mitt romney should restore his own vitality before he tries to do so with the country get him a defibrillator or a shotgun,Mitt Romney should restore his own vitality before he tries to do so with the country. Get him a defibrillator --  or a shotgun.
1610,so romney and obama present themselves as having literally the same exact plan #presidentialdebate,So Romney and Obama present themselves as having literally the same exact plan #PresidentialDebate
1611,he looks like a habitual liar rt i dont believe anything that comes out of mitt romney mouth,He looks like a habitual liar. RT @jeremiahKOEking: i dont BELIEVE anything that comes out of MITT ROMNEY mouth!
1615,romney plans to improve education didn't ryan put that on cutting table#debatewatch,Romney plans to improve education. Didn't Ryan put that on cutting table?#debatewatch
1616,this is too funny i'm playing along with my water bottle #debates #president #obama #romney,This is too funny. I'm playing along with my water bottle. #debates #president #obama #romney http://t.co/moq4BKS0
1617,nothing to do so i guess i'll watch the debate with my mom #obama2012,RT @normitahhh: Nothing to do so I guess I'll watch the debate with my mom :) #OBAMA2012
1619,mitt romney has the weirded gaze ever he is losing without saying a word,Mitt Romney has the weirded gaze ever. He is losing without saying a word.
1621,wait that's a joke from mitt romney hang on i just fell out of the fifth dimension #debate,Wait --  that's a joke from Mitt Romney. Hang on --  I just fell out of the fifth dimension. #debate
1625,we need another black person running for president after obama time up,We need another black person running for president after obama time up
1627,feel like me and have the same thoughts about this debate #obama2012,Feel like me and @Mbishopx0 have the same thoughts about this debate. #Obama2012
1628,and the winner of tonight's debate is drum rollgoldman sachs and the military industrial complex #denverdebate #obama #romney,And the winner of tonight's debate is (drum roll)...Goldman Sachs and the Military Industrial Complex #DenverDebate  #Obama #Romney
1629,i like that president obama is highlighting some areas where he and gov romney agree #debates #unity #fb,I like that President Obama is highlighting some areas where he and Gov. Romney agree. #Debates #unity #fb
1630,how am i going to pay for all of this don't ask me #debate #denverdebate,RT @brandondhowell: How am I going to pay for all of this? Don't ask me. #debate #denverdebate
1632,but before the debate even kicks off i just wanna say fuck mitt romney,But before the debate even kicks off --  I just wanna say................... Fuck Mitt Romney.
1634,what romney needs to repeat over and over we can't afford another years like the last #denverdebate #romneyryan2012,What Romney needs to repeat over and over: We can't afford another 4 years like the last.  #DenverDebate #RomneyRyan2012
1635,man barock is really showing is age tonight where's hair and makeup when you need them #romneyryan2012,Man --  Barock is really showing is age tonight. Where's hair and makeup when you need them?! #RomneyRyan2012
1636,mitt romney is the type of guy who would date miranda cosgrove,mitt romney is the type of guy who would date miranda cosgrove
1637,mitt romney makes joke me youre not funny jamal hes white hahaha,Mitt Romney makes joke- me: youre not funny. Jamal: HES WHITE hahaha.
1639,good start by mitt romney though but all na wash he's winning nothing,Good start by Mitt Romney though... but all na wash. He's winning nothing!
1641,obama is ssttuttering tonight nerves or does he not even know what he's saying #debates,Obama is s-s-t-t-uttering tonight. Nerves? Or does he not even know what he's saying? #debates
1644,who would you vote for mitt romney morgan joly barack obama i'd do it in that order,@MorganJoly: WHO WOULD YOU VOTE FOR?  Mitt Romney  Morgan Joly Barack Obama I'd do it in that order
1645,if you had one sports question for president obama and mitt romney what would it be,If you had one sports question for President Obama and Mitt Romney --  what would it be?
1646,why is obama answering questions that no one has asked him very odd #presidentialdebate,Why is Obama answering questions that no one has asked him? Very odd! #presidentialdebate!
1647,mannnn u said this in and did do none of that #obama,Mannnn u said this in 2008...and did do none of that. #obama
1649,he seems a bit anxious give him a sec he will loosen up #denverdebate,@KrystinaJ1 He seems a bit anxious --  give him a sec he will loosen up. #DenverDebate
1651,he is talking about reducing the deficit yet all he has down since he came into office is increase the deficit #what #gop,he is talking about reducing the deficit --  yet all he has down since he came into office is increase the deficit #what #GOP
1655,i hadn't noticed how many grey hairs obama has til now being president must really suck,I hadn't noticed how many grey hairs Obama has til now. Being president must really suck.
1656,can you genuinely critique years of repair on years of damage #debates,Can you genuinely critique 4 years of repair on 8 years of damage?  #debates
1658,niggas we should be a little worried mitt romney can talk,Niggas we should be a little worried.. Mitt Romney can talk
1659,cut taxes from the top down that's not what i'm going to do mitt romney #confusedasfuck,Cut taxes from the top down. That's not what I'm going to do. - Mitt Romney #confusedasfuck
1664,#debates question what are major differences between two of you about how you would go about creating new jobs,#Debates Question 1: What are major differences between two of you about how you would go about creating new jobs http://t.co/qAvHOtPT
