text,retweetCount,tweet_id,MONTH,DAY,HOUR,MINUTE,isRetweeted,enteredAsRetweet,retweet_id,created_at
 "@Monicaaa_95: I wonder what they said to each other Hahahaha #presidentialdebate" ,0,253662417551228928,10,04,10,06,0,0,0,2012-10-04 10:06:47
 Watching the Presidential Debate #OBAMA !!! ,0,253662455174144000,10,04,10,06,0,0,0,2012-10-04 10:06:56
 #TeamObama  -- TX ,5,253662304883834882,10,04,10,06,0,1,0,2012-10-04 10:06:20
 Mientras #Obama #Romney debaten- Te chocan --  no fue tu culpa --  persigues Insurance para q te pague ,0,253662420814405633,10,04,10,06,0,0,0,2012-10-04 10:06:48
 #TeamObama ✊,0,253662463264956416,10,04,10,06,0,0,0,2012-10-04 10:06:58
 YOU CANNOT CREATE 4 MILLION JOBS IN 4 YEARS THAT IS JUST NOT REALISTIC SHUT UP ROMNEY #OBAMA2012 #PRESIDENTIALDEBATE ,0,253662794392694786,10,04,10,08,0,0,0,2012-10-04 10:08:17
 #NoBama #Romney ,0,253663544422305792,10,04,10,11,0,0,0,2012-10-04 10:11:16
 RT @clbright: Waiting for the debate! #RomneyRyan2012 ,2,253662626662449153,10,04,10,07,1,0,253651544711499777,2012-10-04 10:07:37
 Seton Hall University Votes ROMNEY!!! #debate2012 #romney ,0,253663402721947648,10,04,10,10,0,0,0,2012-10-04 10:10:42
 Obama wanted to hire 100k teachers last campaign cycle --  why didn't he do it? #denverdebate ,1,253663350309924864,10,04,10,10,0,1,0,2012-10-04 10:10:30
 I hadn't noticed how many grey hairs Obama has til now. Being president must really suck. ,1,253663266390278145,10,04,10,10,0,1,0,2012-10-04 10:10:10
 #Obama Bitch!!! WHO U WIT??? ,0,253662237288435712,10,04,10,06,0,0,0,2012-10-04 10:06:04
 Can you genuinely critique 4 years of repair on 8 years of damage?  #debates ,1,253663030083211265,10,04,10,09,0,1,0,2012-10-04 10:09:13
 Time to get my DEBATE on!  #Obama ,0,253663046432616448,10,04,10,09,0,0,0,2012-10-04 10:09:17
 The moderator looks like he'd be a great grandfather. #debates ,0,253663184819462144,10,04,10,09,0,0,0,2012-10-04 10:09:50
 #obama ,0,253662218544087040,10,04,10,06,0,1,0,2012-10-04 10:06:00
 Anyone else here bullshit being spewn from their tv #MittRomney ,0,253663159532007424,10,04,10,09,0,0,0,2012-10-04 10:09:44
 yessss...make sure we keep tuition low! #Obama ,2,253663238590431234,10,04,10,10,0,1,0,2012-10-04 10:10:03
 Mitt Romney Tryna Crack Jokes And Shit … TAKE A SEAT! ,0,253663029235965952,10,04,10,09,0,0,0,2012-10-04 10:09:13
 I hope Mitt Romney break his damn neck . ,0,253663369486282752,10,04,10,10,0,0,0,2012-10-04 10:10:34
 Romney is already hitting on talking points..... Trickle down government vs trickle down economics #debates ,1,253663149943828480,10,04,10,09,0,1,0,2012-10-04 10:09:42
 History and English teachers don't matter now? #denverdebate ,0,253663288397799424,10,04,10,10,0,1,0,2012-10-04 10:10:15
 Watching the Presidential Debate. #OBAMA2012 ,0,253662904065355778,10,04,10,08,0,0,0,2012-10-04 10:08:43
 #nobama ,0,253663126220832768,10,04,10,09,0,0,0,2012-10-04 10:09:36
 RT @Court_PM: Here we go --  chocolate v. vanilla #debate #Obama2012 ,1,253662428552904704,10,04,10,06,1,0,253661800766271489,2012-10-04 10:06:50
 Niggas we should be a little worried.. Mitt Romney can talk ,0,253662958201229312,10,04,10,08,0,0,0,2012-10-04 10:08:56
 Mitt Romney just made a bold faced lie!!!!!!!!!!!!!!!!!!!!!!!!!!!! ,0,253662983371255811,10,04,10,09,0,0,0,2012-10-04 10:09:02
 "Trickle down government?" for real Romney? #Debate #Debate2012 #DenverDebate ,0,253663117630898176,10,04,10,09,0,0,0,2012-10-04 10:09:34
 Mitt Romney is such a hot older man ,0,253663193375834115,10,04,10,09,0,0,0,2012-10-04 10:09:52
 #TeamObama :) ,4,253663057019039744,10,04,10,09,0,1,0,2012-10-04 10:09:20
 Why does Mitt Romney hate American small businesses? ,0,253662832514715648,10,04,10,08,0,0,0,2012-10-04 10:08:26
 Has obama always been this dumb? #debates ,0,253663371734417408,10,04,10,10,0,0,0,2012-10-04 10:10:35
 "Cut taxes from the top down. That's not what I'm going to do." - Mitt Romney #confusedasfuck ,0,253663168155488257,10,04,10,09,0,0,0,2012-10-04 10:09:46
 Tuned into the debate #OBAMA2012 he's about to shut it down!!! ,0,253663012504875008,10,04,10,09,0,0,0,2012-10-04 10:09:09
 presidential debates ! #TeamObama ,0,253662858901069824,10,04,10,08,0,1,0,2012-10-04 10:08:33
 YOU WON'T DO SHIT FOR US ROMNEY #TeamObama ,4,253662948097130496,10,04,10,08,0,1,0,2012-10-04 10:08:54
 Romney always looks like he's not sure precisely what appliance he's left on at home. #debates ,0,253663350741954560,10,04,10,10,0,1,0,2012-10-04 10:10:30
 I had no idea Mitt Romney was supposed to flirt with the Pres before he talked. #debate2012 ,0,253662993810857984,10,04,10,09,0,1,0,2012-10-04 10:09:05
 Inizia il dibattito --  primo segmento: l'economia. E Obama usa trenta dei suoi 120 secondi per ... http://t.co/BXmqSFo0 #DebateDenver #Debates ,0,253662992078602240,10,04,10,09,0,0,0,2012-10-04 10:09:04
 I'm #dorm hopping lol watching #obama #debates lets goo OBAMA!!!!!!! Smh that my school didn't have a big vi http://t.co/VtoeMcPq ,0,253662269999828992,10,04,10,06,0,0,0,2012-10-04 10:06:12
 #DenverDebate wow Romney makes homoerotic joke to start out his opening @joshingnyc @KatBrezler @davidbadash ,0,253662866991882241,10,04,10,08,0,1,0,2012-10-04 10:08:34
 Already need a shovel between both #Romney & #Obama #2012PresidentialDebate ,0,253662974898733056,10,04,10,09,0,0,0,2012-10-04 10:09:00
 Here we go #Obama2012! #PresidentialDebate2012 #CNNDebate ,0,253663142301818880,10,04,10,09,0,0,0,2012-10-04 10:09:40
 Yeah --  lets hire more shitty teachers #tcot #teaparty #LNYHBT ,0,253663298069876737,10,04,10,10,0,0,0,2012-10-04 10:10:17
 Obama: #1 blame bush #debates ,0,253662257681158145,10,04,10,06,0,0,0,2012-10-04 10:06:09
 President Obama is the realest nigga in the streets. Lol ,1,253663165508894720,10,04,10,09,0,1,0,2012-10-04 10:09:46
 #Debates Question 1: What are major differences between two of you about how you would go about creating new jobs http://t.co/qAvHOtPT ,61,253663192247574528,10,04,10,09,1,0,253662053552771072,2012-10-04 10:09:52
 Mitt Romney --  I hate you. ,0,253663033962930176,10,04,10,09,0,0,0,2012-10-04 10:09:14
 Mitt Romney's voice is so relaxing. ,0,253663193342304257,10,04,10,09,0,0,0,2012-10-04 10:09:52
 Obama says he wants to hire 100 -- 000 new teachers. Can we get some non-government jobs please? #debates #tcot ,1,253663359965229056,10,04,10,10,0,1,0,2012-10-04 10:10:32
 #Debates ,0,253663050610114562,10,04,10,09,0,0,0,2012-10-04 10:09:18
 #presidentialdebate who do I hate less? ,0,253662937242271744,10,04,10,08,0,0,0,2012-10-04 10:08:51
 "@ZerlinaMaxwell: Romney looks sweaty on my screen. Is it just me? #debates" #jjp ,0,253663045899915265,10,04,10,09,0,0,0,2012-10-04 10:09:17
 Mitt Romney is one scary looking man ! ,1,253662985204142080,10,04,10,09,0,1,0,2012-10-04 10:09:03
 RT if you see this! #debates ,7,253662273841799168,10,04,10,06,1,0,253662028382756865,2012-10-04 10:06:13
 Feeling American #presidentialdebate ,0,253662920796413953,10,04,10,08,0,0,0,2012-10-04 10:08:47
 #Romney : we need to crack down on China --  champion small businesses --  I know what it takes to hire ppl and get small businesses going again ,0,253662869772709889,10,04,10,08,0,0,0,2012-10-04 10:08:35
 Romney actually stated a plan  --  President Obama needs to be more concise. ,0,253662965260234752,10,04,10,08,0,1,0,2012-10-04 10:08:58
 RT @SandraBernhard: all the small businesses you gutted at #bain i know you'll get those kickstarted right #mitt ,0,253663067357970432,10,04,10,09,0,0,0,2012-10-04 10:09:22
 Mitt Romney's hair >>> His chances of winning ,0,253663142318592001,10,04,10,09,0,0,0,2012-10-04 10:09:40
 Mitt Romney made a pretty funny joke. Nice. ,0,253662886453456897,10,04,10,08,0,1,0,2012-10-04 10:08:39
 Dependence on foreign oil has dropped significantly under #Obama: Foreign Oil Imports Drop As U.S. Drilling Ramps Up http://t.co/bY3VapKY ,0,253663163793428481,10,04,10,09,0,0,0,2012-10-04 10:09:45
 Did Mitt really just say that trickle down doesn't work? Isn't that the entire GOP economic policy? #debates ,0,253663075381673985,10,04,10,09,0,0,0,2012-10-04 10:09:24
 Oh --  but Mitt wins on the Michelle Obama-related banter.  #debates ,0,253662526598963202,10,04,10,07,0,0,0,2012-10-04 10:07:13
 Just because your parents are voting for Mitt Romney doesn't mean you go around shoving it down other peoples throat #heisanidiot  #soareyou ,1,253663424356175872,10,04,10,10,0,1,0,2012-10-04 10:10:47
 Romney's response to Obama's anniversary very charming. #debates ,0,253662501328281600,10,04,10,07,0,0,0,2012-10-04 10:07:07
 Wth is Obama saying right now? He won't answer the damn question better yet he talks about Romney. #NOBAMA he sucks. Get em out ASAP. ,0,253662526598963200,10,04,10,07,0,0,0,2012-10-04 10:07:13
 #Obama2012 #obama4president #obamaallday ,2,253662473910116352,10,04,10,07,0,1,0,2012-10-04 10:07:01
 #PresidentialDebate #RomneyRyan2012 ,0,253662706404564992,10,04,10,07,0,0,0,2012-10-04 10:07:56
 Obama: #MILLIONS! #RECOVERY #AUTOINDUSTRY #ENERGY #AMERICA #SAVING #2WARZ #BALANCED #CRITICAL #INVESTMENT #VOTERS #TOP #DOWN #denverdebate ,0,253662333308653568,10,04,10,06,0,0,0,2012-10-04 10:06:27
 ready for obama to beat around the bush of the questions asked...oh and go against what he says if he is reelected #presidentialdebate ,0,253662383699021824,10,04,10,06,0,0,0,2012-10-04 10:06:39
 Mitt Romney just looks like a stuck up douchebag. The rude dirty looks he keeps giving are pissing me off ,0,253663582653407232,10,04,10,11,0,0,0,2012-10-04 10:11:25
 RT @mlbbrooks: President Obama: Is off to a good start. @Politic365  #VoiceYourVote #VoteReady #OccupytheVote #BeLatino #VoteLatino ,0,253663461261860864,10,04,10,10,0,0,0,2012-10-04 10:10:56
 george clooney is gonna be great in whatever mitt romney movie they make. ,0,253662664503459842,10,04,10,07,0,0,0,2012-10-04 10:07:46
 Mitt Romney has jokes lol! ,0,253662505124126720,10,04,10,07,0,0,0,2012-10-04 10:07:08
 It's starting Ahh! So excited! Gonna be a great night #debates2012 #Obama2012 http://t.co/SlU0k9VP ,0,253662545460740096,10,04,10,07,0,0,0,2012-10-04 10:07:19
 LEO'S NEVER LOSE!!!! #Obama2012 ,0,253662631393632256,10,04,10,07,0,0,0,2012-10-04 10:07:38
 #TeamObama ! ,6,253662316401405952,10,04,10,06,1,0,253661714644606976,2012-10-04 10:06:23
 I really wish i could just fast forward when mitt speaks #PresidentialDebate ,0,253662568449708032,10,04,10,07,0,0,0,2012-10-04 10:07:23
 President Obama tie screams I wanna be President of a welfare state ,0,253662660225273856,10,04,10,07,0,0,0,2012-10-04 10:07:45
 RT @140elect: Screw the Romney vs Obama #debates. I just want to see 1994 Romney vs 2002 Romney vs 2012 Romney. http://t.co/c9IKsjpS ,61,253662684589993984,10,04,10,07,1,0,253653762328104962,2012-10-04 10:07:51
 "The question here tonight is not where we've been --  but where we're going." -President Obama on the economy. #AUJRNL3510 #PresidentialDebate ,0,253662400581091329,10,04,10,06,0,0,0,2012-10-04 10:06:43
 via Aolenergy: Watch the debate LIVE: http://t.co/EC9DIfNB #debates http://t.co/fnuTxxG4 ,0,253662798880583680,10,04,10,08,0,0,0,2012-10-04 10:08:18
 There is no one I hate more than Mitt Romney. Shut up you fucking flaming faggott. ,0,253662743062781952,10,04,10,08,0,1,0,2012-10-04 10:08:05
 Mitt Romney is Handsome.. ,0,253662522270433280,10,04,10,07,0,0,0,2012-10-04 10:07:12
 Obama!!!! <<< #Swagg #PresidentialDebate ,0,253663625087176704,10,04,10,11,0,0,0,2012-10-04 10:11:35
 #Obama2012 I seriously love Obama ,0,253662358461902848,10,04,10,06,0,0,0,2012-10-04 10:06:33
 Romney made a funny #debates ,0,253662505656795136,10,04,10,07,0,0,0,2012-10-04 10:07:08
 #DenverDebate  Talk slower --  Mitt --  Obama doesn't understand big numbers. ,1,253663658213773313,10,04,10,11,0,1,0,2012-10-04 10:11:43
 Obama isn't even answering the question? #nobama ,0,253662404876058625,10,04,10,06,0,0,0,2012-10-04 10:06:44
 If only I could vote. #Obama2012 ,0,253663598700814336,10,04,10,11,0,0,0,2012-10-04 10:11:29
 The smirk has arrived. #debates ,0,253663562361360384,10,04,10,11,0,0,0,2012-10-04 10:11:20
 Fuck white people #obama ,1,253662724083552256,10,04,10,08,0,1,0,2012-10-04 10:08:00
 How do we make America a better place?  No President Obama in 2012 ,0,253663481621008384,10,04,10,11,0,0,0,2012-10-04 10:11:01
 #Obama2012 . ,0,253663583836196864,10,04,10,11,0,1,0,2012-10-04 10:11:25
 Bring on the arguments #PresidentialDebate ,0,253663687863304192,10,04,10,11,0,0,0,2012-10-04 10:11:50
 Well --  Obamas #merica pin is more tasteful than Mitts. #obama2012 ,0,253663562709491712,10,04,10,11,0,0,0,2012-10-04 10:11:20
 Yo Obama --  less regulation and lower taxes DOES create jobs!! #RomneyRyan2012 ,0,253662509385531393,10,04,10,07,0,0,0,2012-10-04 10:07:09
 Fuck mitt romney ,0,253663571781775360,10,04,10,11,0,1,0,2012-10-04 10:11:23
 #obama #2termzzzz! ,1,253662794103267329,10,04,10,08,0,1,0,2012-10-04 10:08:17
 Fuck obama and the white guy. Vote me for president ,0,253662715476836353,10,04,10,07,0,0,0,2012-10-04 10:07:58
 Mitt Romney is a fucking prick. ,1,253663684566581248,10,04,10,11,0,1,0,2012-10-04 10:11:49
 Mitt Romney is a compleat douche bag. ,3,253663504895184896,10,04,10,11,0,1,0,2012-10-04 10:11:07
 Hey #Romney --  Remember you told those people in the diner you're unemployed too and laughed? We sure do... #debate2012 ,7,253662751619170304,10,04,10,08,0,1,0,2012-10-04 10:08:07
 #teamobama ,0,253663432430190592,10,04,10,10,0,0,0,2012-10-04 10:10:49
 It is about to go down!!! #jobs #Obama ,0,253662379471147008,10,04,10,06,0,0,0,2012-10-04 10:06:38
 Mitt Romney's "Crimson Chin" Lookin' Ass ,1,253663666287828992,10,04,10,11,0,1,0,2012-10-04 10:11:45
 Mitt said the word "tender" already- drink! #debates --  #debate ,0,253662568034496513,10,04,10,07,0,0,0,2012-10-04 10:07:23
 #TEAMOBAMA ,0,253662819755642880,10,04,10,08,0,0,0,2012-10-04 10:08:23
 Congratulations on your anniversary? That's Romney's zinger?? #Debates ,0,253662705506996225,10,04,10,07,0,1,0,2012-10-04 10:07:56
 #CantAfford4More years without #Obama as President! Beat #Mitt DUMBney ,0,253662417161166849,10,04,10,06,0,0,0,2012-10-04 10:06:47
 RT @richardterry85: President Obama says 'uhhhh' a lot. #DebateDenver ,0,253663646645886976,10,04,10,11,0,0,0,2012-10-04 10:11:40
 If those ppl are unemployed- they're the #47Percent and Mitt won't concern himself with them #Debates ,0,253662786545143808,10,04,10,08,0,0,0,2012-10-04 10:08:15
 LMFAOOOO RT @kevinslatt: Romney goin ham! #RomneyRyan2012 ,0,253663532661477376,10,04,10,11,0,0,0,2012-10-04 10:11:13
 #RomneyRyan2012 ,6,253663484984823808,10,04,10,11,0,1,0,2012-10-04 10:11:02
 #blocked “@Cool_Sinatra MY NICCA MITT ROMNEY!!!” ,0,253662673177300992,10,04,10,07,0,0,0,2012-10-04 10:07:48
 Obama for president. ,0,253662824067383296,10,04,10,08,0,0,0,2012-10-04 10:08:24
 Did Romney say that SMALL businesses have decided that the USA is not a good place to start businesses? Where else would they go? #debates ,0,253663675460767744,10,04,10,11,0,0,0,2012-10-04 10:11:47
 #Obama ,0,253663390461997056,10,04,10,10,0,0,0,2012-10-04 10:10:39
 RT @infiDELLAty: #PresidentialDebate  ,0,253662218699280384,10,04,10,06,1,0,253661227014815745,2012-10-04 10:06:00
 #PresidentialDebate is going to be interesting ,0,253662324685156353,10,04,10,06,0,0,0,2012-10-04 10:06:25
 #Romney ,1,253663439736672258,10,04,10,10,0,1,0,2012-10-04 10:10:51
 I love mitt romney ,0,253662609885249536,10,04,10,07,0,0,0,2012-10-04 10:07:33
 #TeamObama #Presidential Debate ,0,253663498867970048,10,04,10,11,0,0,0,2012-10-04 10:11:05
 Debate time...drinks all around!!   #CantAfford4More #MittRomney here we go! ,0,253663394257842176,10,04,10,10,0,0,0,2012-10-04 10:10:40
 Fake ass smiles while shaking hands lmao #Debates ,42,253662235992408065,10,04,10,06,1,0,253661727579852800,2012-10-04 10:06:04
 #teamObama #debate ,1,253662300714696704,10,04,10,06,0,1,0,2012-10-04 10:06:19
 Badly constructed first question --  Lehrer. #Debates #romneyisbadateverything ,0,253662714394722306,10,04,10,07,0,0,0,2012-10-04 10:07:58
 trying to learn some politics so I can vote and not be a totally ignorant dumbass about it #PresidentialDebate ,0,253662655963885568,10,04,10,07,0,0,0,2012-10-04 10:07:44
 Can you help us? Attack Mitt! Lay out the plan!! #denverdebate ,0,253662748439896064,10,04,10,08,0,0,0,2012-10-04 10:08:06
 LOLOLOLOLOL ZOMG MITT ROMNEY. ,0,253662580403486720,10,04,10,07,0,0,0,2012-10-04 10:07:26
 #TeamObama #Democrat #FuckRomney ,0,253662367102148608,10,04,10,06,0,0,0,2012-10-04 10:06:35
 So proud of President Obama ,0,253662341848244224,10,04,10,06,0,0,0,2012-10-04 10:06:29
 #Romney ,0,253663587497807872,10,04,10,11,0,0,0,2012-10-04 10:11:26
 RT @K_MCK16: About To Watch This Presidential Debate. #TeamObama ,16,253662257710510080,10,04,10,06,1,0,253659179124928512,2012-10-04 10:06:09
 #Romney not feeling it already this #debate2012 is heating up ,0,253662802626109440,10,04,10,08,0,0,0,2012-10-04 10:08:19
 #RomneyRyan2012 ,0,253662547524321280,10,04,10,07,0,0,0,2012-10-04 10:07:18
 LOL RT @piersmorgan: HAIR ZING! President Obama looks marginally greyer than Governor Romney --  despite being 14yrs younger. #PMTdebate" ,0,253663558464843776,10,04,10,11,0,0,0,2012-10-04 10:11:19
 MITT ROMNEY DONT PAY NO TAX ,3,253663664891125761,10,04,10,11,0,1,0,2012-10-04 10:11:45
 I Really Dont Understand All This Debate Stuff But If I Could Vote I'd Vote #OBAMA ,0,253662572379783169,10,04,10,07,0,0,0,2012-10-04 10:07:24
 something about Mitt Romney's face makes me want to knock his block off. ,1,253662472995741696,10,04,10,07,0,1,0,2012-10-04 10:07:01
 I WANNA GO TO COLLEGE MITT ROMNEY. STOP TALKING. ,0,253662698364092416,10,04,10,07,0,0,0,2012-10-04 10:07:54
 Mitt Romney so lame ,0,253663185192747008,10,04,10,09,0,0,0,2012-10-04 10:09:50
 RT @uKNO_iROC: RT if you #TeamObama ,21,253663192847372288,10,04,10,09,1,0,253661809196822529,2012-10-04 10:09:52
 Politicians Lie --  Obama Just Doesn't Lie As Much & In Our Favor. For That He My President & I'm Cool With That. ,0,253662272537362434,10,04,10,06,0,1,0,2012-10-04 10:06:13
